"Feature","Data_Type","Category","Sub_Category","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1623","TCGA-25-1625","TCGA-25-1635","TCGA-25-1878","TCGA-23-1809","TCGA-25-2391","TCGA-25-2409","TCGA-25-2042","TCGA-25-2393","TCGA-23-2077","TCGA-25-2396","TCGA-23-2078","TCGA-25-2397","TCGA-23-2079","TCGA-25-2399","TCGA-23-2081","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-42-2591","TCGA-23-2645","TCGA-42-2593","TCGA-23-2647","TCGA-23-1111","TCGA-23-2649","TCGA-25-1316","TCGA-25-1322","TCGA-42-2582","TCGA-42-2588","TCGA-42-2589","TCGA-23-2641","TCGA-42-2590","TCGA-23-2643","TCGA-25-1320","TCGA-23-1121","TCGA-25-1313","TCGA-23-1122","TCGA-25-1315","TCGA-23-1123","TCGA-25-1319","TCGA-25-2408","TCGA-25-1321","TCGA-25-1323","TCGA-25-1326","TCGA-25-1328","TCGA-25-1312","TCGA-25-1329","TCGA-25-1314","TCGA-23-1109","TCGA-25-1318","TCGA-23-1110","TCGA-42-2587","TCGA-57-1586","TCGA-5X-AA5U","TCGA-WR-A838","TCGA-59-A5PD","TCGA-OY-A56Q","TCGA-OY-A56P","TCGA-3P-A9WA"
"TGM2|Transglutaminase","num","Molecular","Protein Expression","-0.80173934","-0.63289307","-0.84088993","-0.99006933","-0.44617324","-0.19241705","-0.70049874","-0.37622206","-0.84138628","-0.93872173","-0.56050113"," 0.29544414","-0.57015772","-0.99259806","-0.99576488","-0.65434355","-0.93640011","-0.48872911","-1.00795598"," 1.13001261"," 0.32486011","-1.26038716","-0.31563771"," 0.24972329","-1.14069882","-0.67616326","-1.23506698","-0.26521479","-0.07895831","-0.96156326","-0.10629984","-0.95855398","-0.23743467","-0.60453394","-0.55378106","-0.30792937"," 0.56682720","-0.66259451","-0.59106823","-1.04487580","-0.54930941","-0.47245889","-1.06659782","-0.71933467","-0.63853252","-0.14176126","-1.14121549","-0.94903156","-1.21140238","-0.47810283","-1.17692287"," 0.45696234","-0.29623515","-1.09856942","-0.83063977","-0.85236303","-0.35485655","-0.98846884","-1.14393902","-1.13182042","-0.71881095","-0.81023935","-1.17735356","-0.95705826"
"TFRC|TFRC","num","Molecular","Protein Expression"," 0.667926175"," 1.766371583","-1.436577212"," 0.666288388"," 0.875940078"," 0.347028110"," 1.635183262"," 3.088953387"," 1.253743102"," 2.150058495"," 1.405009191"," 1.062055553"," 0.949582314"," 1.683446532"," 0.928215113"," 1.012679003"," 1.310743698"," 1.667454523"," 1.240035605","-0.006708299"," 1.169212481","-3.971968930","-0.627173261"," 2.194634187","-0.614231623"," 0.110866441","-0.072547292"," 0.725927216"," 1.009296482","-0.468438886"," 0.954958232"," 1.468350687"," 0.577864606"," 1.468730523"," 1.956946900"," 0.400228566"," 1.891069809"," 0.475117841"," 1.704200360","-0.101081654"," 1.081678930"," 1.114672734"," 1.330280796"," 1.034398503"," 2.535877297"," 1.793876542"," 0.766120236"," 0.535770664","-0.225358326"," 1.845730914"," 0.381525149"," 1.318545825"," 0.741127138"," 0.347240639"," 0.802518121"," 0.292999986"," 0.605231529"," 0.385014824"," 0.520669629"," 0.342264065"," 3.179760109","-0.757235680"," 0.939296171"," 0.615545631"
"TSC1|TSC1","num","Molecular","Protein Expression","2.182360","1.770078","1.599424","2.118673","1.523172","2.121408","1.767790","2.160156","1.985482","1.623866","2.261664","1.879956","1.686053","1.966199","1.822598","1.827302","1.367465","2.063200","2.545339","2.086521","2.015093","1.783561","1.757169","1.946828","2.157303","2.148207","1.650965","2.277186","1.898442","1.933275","1.609872","1.582243","2.560546","1.790794","2.029468","2.086937","2.116846","1.560704","1.697597","2.098791","1.495464","1.754137","1.700724","1.257748","1.328253","1.859512","1.557138","1.728379","2.131903","1.740784","1.710224","1.683521","1.807083","1.785307","2.075391","1.826544","1.547491","1.913396","1.905811","1.630709","2.134926","2.037155","2.138101","1.752163"
"TSC2|Tuberin_pT1462","num","Molecular","Protein Expression","-0.4122912","-0.5741142","-0.6586448","-0.5494782"," 0.3400693","-0.7020168","-0.1727161","-0.5660618","-0.7513080","-0.1723404","-0.2867912","-0.4404493","-0.4288447","-0.4703342","-0.1383093","-0.4288107","-0.2682759","-0.5016217","-0.3520561","-0.4653739","-0.3293614","-0.5604435","-0.7005847","-0.8760828","-0.7330947","-0.7608114","-0.7341657","-0.4554127","-0.6579523","-0.5346694","-0.4291407","-0.3606894","-0.8370744","-0.1146487","-0.7859350","-0.2246787","-0.5634855","-0.8477259","-0.7319355","-1.0227664","-0.1974485","-0.7772992","-0.6081755","-0.1592714","-0.0908930","-0.8571648","-0.2076942","-0.4065065","-0.7528206","-0.6282970","-0.5537497","-0.3460868","-0.3381549","-0.7573546","-0.6723847","-0.4890529","-0.3634056","-0.7884228","-0.8552027","-1.1952941","-0.9755424","-0.1742074","-0.7768777","-0.5720358"
"VHL|VHL","num","Molecular","Protein Expression"," 0.92081598"," 1.38376052","-1.50802761"," 0.86167476"," 3.13468119","-0.10792356"," 1.41473757"," 2.53111485"," 2.32891908"," 2.01681148"," 0.94224679"," 3.47806938"," 1.75722598","-0.10086031"," 3.17827399"," 1.93219446","-1.22012355"," 2.27476209"," 2.59255940"," 1.69370106"," 2.61906939"," 0.96174672"," 2.40618723"," 2.81950056"," 1.09094897"," 2.60750193"," 3.57449896"," 3.54601263"," 3.94482620"," 3.60197076"," 2.09232444"," 1.81970369"," 4.03911456"," 3.51439965"," 2.98102958"," 3.00241065"," 2.02854308"," 2.23801802"," 3.58604974"," 0.68878139"," 1.99329163"," 1.47161155"," 0.56581280"," 2.43984600"," 0.36338848"," 0.40250348"," 2.80600978"," 1.16098273"," 0.02924004"," 0.64325108"," 2.44449141"," 2.99359128"," 1.47535848"," 3.33882853"," 1.36253884"," 2.41142437","-0.18755346"," 2.12012506"," 0.63838699","-0.87878947"," 0.34777744","-0.25225263"," 0.99834842"," 0.78505709"
"XBP1|XBP1","num","Molecular","Protein Expression","-1.0088054","-0.7533768","-1.2630145","-1.1451852","-1.2075921","-1.2613966","-1.0851299","-0.7401684","-1.1992894","-1.1996865","-1.3173803","-1.2216507","-1.1561384","-1.0188463","-1.1245506","-1.1526770","-1.1013512","-1.1398252","-1.0688355","-1.1074639","-1.2725201","-0.7157755","-1.0561676","-0.9457086","-1.1590727","-1.2765787","-0.9582993","-1.1091464","-1.0075019","-0.8892702","-1.0211530","-0.8176482","-1.2671338","-1.1523320","-1.2777526","-1.2648509","-1.1348534","-0.8004066","-0.8849910","-1.0633201","-0.9856310","-0.7221472","-1.0980938","-1.2127175","-0.7234986","-1.0721410","-0.8281717","-0.4394175","-0.9332565","-0.6547097","-0.9658027","-0.9460047","-1.1534279","-1.1610094","-0.8270544","-1.0743305","-0.7461882","-0.9584931","-0.9606485","-1.2797922","-0.3233501","-1.0412118","-0.9916242","-1.2120102"
"TUBA1B|Acetyl-a-Tubulin-Lys40","num","Molecular","Protein Expression"," 1.96077697"," 2.36833384","-0.01846082"," 1.40547987"," 1.84160095"," 1.18821644"," 1.96040389"," 0.90192926"," 2.02461641"," 3.25448691"," 0.81683236"," 1.91758607"," 0.98201126"," 2.00843250"," 2.40249091"," 2.74906006"," 1.10748141"," 2.69382116"," 2.98907145"," 2.31246961"," 2.70171785"," 2.72811148"," 1.74774335"," 2.69308786"," 2.18724236"," 2.67514678"," 3.45568115"," 2.54033687"," 1.10217019"," 1.91072199"," 2.20227428"," 2.41888136"," 2.78512045"," 3.35995250"," 3.84050447"," 2.08671516"," 2.58096827"," 3.39686052"," 2.46178759"," 2.20169800"," 1.16163723"," 2.67369306"," 3.03859994","-0.10850843"," 3.08459023"," 2.72064960"," 2.46351134"," 2.07132293"," 1.75118777"," 1.56333407"," 3.08141315"," 3.24831526"," 1.83411827"," 2.62883271"," 1.80158642"," 3.48151127"," 2.60764798"," 3.37357023"," 4.71917348"," 2.02830468"," 1.92718555"," 5.14409942"," 3.48854850"," 2.89103258"
"SQSTM1|p62-LCK-ligand","num","Molecular","Protein Expression"," 0.12012378"," 0.60093585"," 0.36886007"," 0.55546633"," 0.50013286","-0.08847389"," 0.69268310"," 0.45176003"," 0.52487171"," 1.21055275"," 0.75664065"," 0.46844006","-0.49935777"," 0.65097689"," 0.71418333"," 0.70555026","-0.22807412","-0.17438356"," 1.07850524"," 0.88660901"," 0.77557195","-0.25525241"," 0.30721566"," 0.89543082","-1.01478786"," 0.20372768"," 1.07653368"," 0.27675456"," 0.49399614"," 0.46311320","-0.38540708"," 0.33433731"," 0.53184815","-0.29097778"," 0.96677194"," 0.93989677"," 0.80731925"," 0.08529678"," 0.54947474"," 0.82365404"," 0.29015345","-0.44899685"," 0.40003450","-0.42695942"," 0.24822906"," 0.12956837"," 0.37913954"," 0.25373803"," 0.33660864","-0.20511226"," 0.43362491"," 0.67800827","-0.28271813","-0.03020115"," 0.45342457","-0.43599983"," 0.06865538"," 0.84802521","-0.51822908"," 0.03698557"," 0.61996861","-0.11877964"," 0.37936788","-0.20761657"
"YWHAB|14-3-3_beta","num","Molecular","Protein Expression","-0.5755722","-0.2517326","-0.2494536","-0.5376411","-0.7548244","-0.2622278","-0.6637673","-0.6066827","-0.6832307","-0.5857431","-0.7654482","-0.4788888","-0.3621739","-0.4682085","-0.5082117","-0.6349516","-0.3652608","-0.5451695","-0.7929850","-0.7685371","-0.8235201","-0.6330177","-0.6977778","-0.6177015","-0.5079326","-0.7277331","-0.7318050","-0.8156052","-0.8019125","-0.4776666","-0.7695094","-0.4287973","-0.8391809","-0.7742942","-0.7602252","-0.7049221","-0.6109118","-0.2267461","-0.7540719","-0.5925077","-0.6596897","-0.4949408","-0.6801774","-0.7280601","-0.5588775","-0.4438981","-0.6630205","-0.5204073","-0.6110076","-0.6876980","-0.6590110","-0.5645622","-0.6983529","-0.8437624","-0.5394077","-0.6153059","-0.6184151","-0.1286482","-0.6338799","-0.7727949","-0.6099938","-0.6405929","-0.7030216","-0.6874193"
"YWHAZ|14-3-3_zeta","num","Molecular","Protein Expression","1.1135049","1.2486886","2.9683793","1.3288527","1.5363827","2.0158571","1.5390466","1.6361014","1.4031248","0.7307216","1.1132269","1.5362485","1.5688863","1.9681325","1.0681855","1.4329280","1.3922184","1.8255808","0.9967725","1.3195862","1.4796343","0.5945712","1.0781291","1.4403599","0.4927000","1.4911793","0.9639014","1.4677669","1.0986957","1.4686668","1.3678045","1.1133232","1.5398811","2.1422941","1.6670340","1.3829025","1.7404164","1.5626869","1.2939523","1.4275904","1.2206483","1.1591153","0.8777942","1.1705351","0.7808245","1.4386024","1.2948040","0.9317217","0.9638917","1.2724277","0.7637633","1.6486044","1.3564191","1.1988220","1.9050927","1.0644483","1.2790304","1.4902642","0.8371834","0.8325098","1.4534117","1.4425570","0.9050663","1.1005843"
"ACVRL1|ACVRL1","num","Molecular","Protein Expression","-0.55888678","-0.52050758","-0.19772662","-0.62082569","-0.59639966","-0.40831774","-0.51257776","-0.58868784","-0.53483364","-0.79290549","-0.67874730","-0.26995243","-0.36668907","-0.58234996","-0.60254563","-0.82785429","-0.04132839","-0.41710297","-0.75326532","-0.78792157","-0.95557907","-0.86115796","-0.76559847","-0.77942486","-0.73892656","-0.81314704","-0.76302747","-0.82928510","-0.78180823","-0.74697387","-0.76842053","-0.56959194","-0.79252748","-0.63916830","-0.67279136","-0.58036389","-0.52964068","-0.22574215","-0.78425513","-0.75296379","-0.67402982","-0.60662997","-0.72752236","-0.70473356","-0.64963425","-0.53180913","-0.42675901","-0.63940242","-0.68971632","-0.60958635","-0.66633549","-0.69757865","-0.73218877","-0.78246723","-0.34988125","-0.91727431","-0.59903511","-0.15036821","-0.41636943","-0.78474560","-0.44038719","-0.59010624","-0.68121910","-0.63095626"
"DIRAS3|DIRAS3","num","Molecular","Protein Expression","-2.814197","-2.856289","-2.720945","-2.909476","-2.934637","-2.702725","-2.855549","-2.753294","-2.845134","-2.959407","-3.053683","-2.570264","-2.652489","-2.795067","-2.784966","-2.850667","-2.345438","-2.729981","-2.970046","-2.930754","-3.066925","-2.956322","-2.905382","-2.879322","-2.821484","-2.935794","-2.970821","-3.021963","-2.994153","-2.833869","-2.967377","-2.884870","-2.992302","-2.936052","-2.956430","-2.836056","-2.799958","-2.600350","-2.918255","-2.963444","-2.874010","-2.645836","-2.931894","-2.884716","-2.873075","-2.709063","-2.754460","-2.731030","-2.853985","-2.778936","-2.931782","-2.788521","-2.917118","-2.849770","-2.624295","-2.930928","-2.762756","-2.480713","-2.721729","-3.125845","-2.852725","-2.705644","-2.972951","-2.933341"
"ANXA1|Annexin-1","num","Molecular","Protein Expression"," 0.402989873","-0.334934951"," 0.813756766","-0.009380372"," 1.750497601"," 0.445114166"," 1.081224388"," 0.837516694"," 0.583278016","-0.233962939"," 0.643813492"," 1.115016336"," 0.647542700","-0.381341434","-0.165794391","-0.020459231"," 0.959691990"," 1.344579111"," 0.892716469"," 0.159034345"," 1.355404104","-0.084609483"," 0.490939140"," 1.073409458"," 1.072647207"," 0.021221984","-0.680213602","-0.115894798"," 0.886465562"," 1.000961668","-1.763113665"," 0.495701656"," 0.440846561"," 1.213531215"," 0.122045563"," 0.495068130"," 1.455249593","-0.132398216"," 0.220953896","-0.357952549"," 1.647325234"," 0.530158889","-0.054832934","-1.128878561"," 0.148146798"," 1.114544957"," 0.547077493","-0.199330085","-0.131109814"," 1.312168845","-0.052198136"," 0.002786993"," 0.790752621"," 0.172562683"," 0.051626990","-1.014993008"," 0.520368171"," 0.260745756","-0.122850775","-1.479496058"," 0.010697955"," 1.208077979"," 0.201683031"," 1.353449463"
"PREX1|PREX1","num","Molecular","Protein Expression","-1.08877059","-0.84423883","-0.57877289","-0.43714785","-1.53374579","-0.34418822","-0.69657028","-0.59885441","-0.62191510","-1.63877491","-1.24269463","-0.48963737","-0.72969657","-1.21386143","-0.94310826","-1.36006365","-0.68907661","-0.96551456","-1.07066655","-1.12733889","-1.77201351","-1.14639373","-0.48537235","-0.92036814","-1.79982380","-0.91538453","-1.32603470","-1.10464665","-0.62420613","-0.70556539","-0.52266472","-1.18952617","-1.06736885","-0.99830686","-0.98593217","-1.30956767","-0.70305493","-0.96776176","-1.31353000","-1.27483833","-0.18919348","-0.86855093","-1.05662682","-0.22455749","-0.97353462","-0.51029920","-1.04837276","-1.15225082","-0.50524712","-0.96968105","-1.03608202","-0.09241125","-1.13317185","-1.10731176","-0.93066529","-0.76074122","-0.86235637","-0.70637305","-1.06302842","-1.06600171","-0.35373111","-0.72917534","-0.82066692","-0.79880668"
"ERCC1|ERCC1","num","Molecular","Protein Expression","-0.67931787","-0.26837316","-0.14426693","-0.47873548","-0.44244074","-0.43736584","-0.39328494","-0.26449439","-0.52246159","-0.33296019","-0.58881108","-0.48216096","-0.40544435","-0.43718740","-0.60602703","-0.55360310","-1.02408273","-0.48830303","-0.57693429","-0.54307374","-0.72561705","-0.43758485","-0.47819200","-0.38993639","-0.52695067","-0.70586628"," 0.25871020","-0.67325144","-0.22610971","-0.46451011","-0.29300671","-0.40970813","-0.46407923","-0.64258966","-0.32668410","-0.65824741","-0.44725785","-0.36550718","-0.32033743","-0.50236751","-0.44194926","-0.20306608","-0.48839773","-0.52779061","-0.38225847","-0.50779354","-0.45309693","-0.05799676","-0.26791943","-0.26071627","-0.33804386","-0.41612103","-0.61191170","-0.40003051","-0.15292919","-0.33164781","-0.28092246","-0.36926881","-0.51809253","-0.51554243","-0.60609484","-0.19409987","-0.78938583","-0.55705313"
"MSH2|MSH2","num","Molecular","Protein Expression","-1.0040697","-0.7582749","-1.8916498","-0.6731968","-0.3460012","-1.0571410","-0.9455556","-0.6254056","-0.7322985"," 0.1017154"," 0.1906381","-0.3847845","-1.3123075"," 0.1909282","-0.6622984","-0.3677684","-1.4132790","-0.2234409"," 0.2770865","-0.6527548","-0.7980451"," 1.0356201","-0.4955367","-0.6271495","-0.3662960"," 0.1970197","-0.9803118","-0.2821242","-0.9021599","-0.4327327","-0.1206731","-0.5515254","-0.5466416","-0.9206529","-0.2696033","-0.3012579","-0.4017120","-0.1600674","-0.7980748"," 0.2580514","-1.5668615","-1.0417969"," 0.3238262","-0.4168916","-1.0616365","-0.7926809","-0.5879873","-0.5442522","-0.4762219","-0.7069101","-0.5143848","-0.4450757","-0.9170991","-0.3009995","-1.0052358"," 0.4934032","-0.6485303","-0.2753282"," 0.8680110"," 0.2865893","-0.1109284"," 0.7120508"," 0.7336920"," 0.2763589"
"MSH6|MSH6","num","Molecular","Protein Expression"," 0.02142737"," 0.47765513","-0.12256152"," 0.68751598"," 0.67576657","-0.31223829"," 0.20566909"," 1.03734389"," 0.43145909"," 1.73851000"," 2.10485343"," 1.09686792","-0.50839632"," 1.90307330"," 0.48749237"," 0.94181501","-0.75211492"," 1.38643359"," 1.62034218"," 0.38292973"," 0.69251452"," 2.58269022"," 0.85186626"," 0.63670407"," 0.91328337"," 1.55733971"," 0.41707476"," 0.73468147"," 0.28560894"," 0.77299486"," 1.12176351"," 0.81360126"," 0.11023726"," 0.27020547"," 1.15226996"," 1.06329466"," 0.70580733"," 0.84411709"," 0.41919257"," 1.50692500","-0.42563331","-0.15686804"," 1.53535230"," 0.60215922","-0.27691933"," 0.12147433"," 0.41619633"," 0.59434660"," 0.22547248"," 0.33817587"," 0.93190421"," 0.59255070"," 0.07757182"," 1.07195010"," 0.16027110"," 1.78971021"," 0.40452666"," 0.78579024"," 1.31886904"," 2.05617495"," 0.69867173"," 0.70588417"," 1.70168659"," 1.26623745"
"DIABLO|Smac","num","Molecular","Protein Expression","-0.165966399"," 0.131294529"," 1.099097019"," 0.566585421","-0.008958215"," 0.165447758","-0.066589869"," 0.492721598"," 0.892983157"," 0.848555652","-0.297160683"," 0.814763347"," 0.500895907"," 0.905628177"," 0.074616446"," 0.713191868"," 0.031006460"," 0.010897811"," 0.471885608"," 0.161830726"," 0.251320671","-0.397869210","-0.361713652"," 0.371091267","-0.418863445"," 0.101024944"," 1.218516462"," 0.443950893"," 0.960923578","-0.327530445"," 0.835899642"," 0.012445226"," 1.151100876"," 0.048146554","-0.241384639"," 0.923678367"," 0.733298362"," 1.005459255"," 0.164981544"," 0.100192415","-0.012493489","-0.061271808"," 0.190625054"," 0.990718462"," 0.299202361"," 0.436831958"," 0.159489912"," 0.058588459"," 0.284468953","-0.110365399"," 0.571423070"," 0.059894710"," 0.410801814"," 0.101696963"," 0.791062593"," 0.062247367","-0.475556865"," 0.797544379"," 0.980151023"," 1.596386015"," 0.481762635"," 1.605325764"," 1.459882693"," 0.692910517"
"ADAR|ADAR1","num","Molecular","Protein Expression",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.555758","-1.614689","-2.000643","-1.695722","-1.610211","-1.810932"
"CTNNA1|alpha-Catenin","num","Molecular","Protein Expression",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.722481","1.661342","1.005846","3.132206","1.152035","1.090027"
"NKX2-1|TTF1","num","Molecular","Protein Expression",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.9780029","-1.0472260","-0.8876752","-1.2058375","-1.3167965","-1.1886272"
"CASP3|Caspase-3","num","Molecular","Protein Expression",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CASP9|Caspase-9","num","Molecular","Protein Expression",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARP1|PARP1","num","Molecular","Protein Expression",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.362339","4.262326","3.818325","4.248650","5.145617","4.540499"
"COPS5|JAB1","num","Molecular","Protein Expression",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.179674","-1.589409","-1.413806","-1.113678","-1.464036","-1.405579"
