"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-23-2647","TCGA-23-2649","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-25-2409","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994"
"ZNF596_GeneExp","num","Molecular","Gene Expression Microarray",0.4142,0.8464,0.861,0.7769,0.7454,0.0443,-0.3398,1.1968,0.6611,0.748,2.0178,0.9007,0.7915,1.8967,1.1649,0.8568,0.3081,0.1163,0.7292,0.2086,0.2225,1.7866,1.2105,0.1676,-0.4679,0.5724,-0.1227,0.6293,-0.4182,0.0532,1.0639,0.0885,0.1222,-1.3587,-0.1922,-0.1523,0.3166,-0.3629,1.2567,1.1483,1.3735,1.3438,0.2162,-0.3117,1.8799,0.1163,1.1294,0.4419,0.6141,0.2204,1.2406,1.4163,0.2181,-0.2902,0.1398,0.1469,-0.0792,-0.488,1.3344,0.5811,0.3483,1.9314,1.7455,1.3101,0.0867,0.0249,0.8335,0.5949,-0.5505,0.4292,1.4788,1.1417,0.42,-0.9307,-0.3308,1.4364,-1.0597,0.7939,0.9374,0.899,0.1203,1.5774,1.8355,0.4494,0.5681,-0.2614,-0.1107,1.1476,1.0286,0.4338,0.8489
"CDKN1B_GeneExp","num","Molecular","Gene Expression Microarray",-0.089416667,-0.8575,0.176083333,0.77725,-0.721583333,0.358916667,-0.680416667,0.071166667,0.01475,-1.433583333,0.752583333,1.7705,1.33875,0.240833333,0.303916667,-0.55475,0.07175,-0.236,0.1745,-0.68175,-0.477416667,-0.310083333,0.27925,1.198166667,0.312416667,-0.437916667,-0.334833333,0.030833333,0.544666667,-0.951583333,-0.167083333,0.002083333,0.85425,0.192083333,0.46825,0.218666667,0.97725,-0.57275,0.592916667,0.088666667,-0.499666667,0.171,0.653416667,-0.531416667,0.75525,0.709416667,0.698,-1.261,1.301583333,-0.174416667,0.112583333,0.548333333,0.441916667,-0.272416667,0.227583333,0.851416667,0.8215,0.1645,-0.815,0.394833333,0.010416667,0.427083333,0.353666667,0.51875,0.33475,0.473416667,0.136416667,1.084833333,-0.503833333,1.560666667,0.15,-0.106833333,0.3955,-0.1265,-0.338,0.558583333,0.54475,0.26075,0.202416667,-0.3365,-0.2245,-0.291916667,0.99475,1.2505,-0.397833333,1.10075,-0.779666667,-1.205333333,0.446,0.8165,2.183666667
"FOXC1_GeneExp","num","Molecular","Gene Expression Microarray",-1.401,-2.7355625,-0.795625,-0.983875,0.4645,-1.8498125,-0.3553125,-0.48125,-1.964875,-2.9833125,-0.8908125,0.2193125,-2.837875,1.0090625,-2.5503125,-2.163625,-0.380125,-0.207375,-2.4513125,-1.15625,-0.56925,-2.251125,-1.208875,-0.911125,1.886125,0.2216875,-2.552125,-2.4460625,-0.54875,2.2775,0.3676875,-1.219125,-1.685875,-1.6541875,-1.3095,-1.158,-1.7611875,-0.430125,-2.9385625,2.251,-3.4886875,-2.8733125,-1.83275,-2.2258125,-0.7691875,-3.140125,-1.17275,-1.918,-1.71825,2.6555625,-0.42825,1.6511875,-0.733625,1.00775,-1.409625,-1.006375,-1.2965,1.3994375,-1.8281875,-3.7080625,1.3565625,-1.7923125,-3.3299375,1.948,-1.2126875,-0.7461875,0.8211875,-1.615,-0.135125,-2.630875,-2.402,-1.744875,1.311,-0.6075,-1.1846875,1.181,-0.573625,-2.8284375,-2.072,-1.0708125,-0.966625,-1.8144375,-3.40475,-1.5414375,-0.8331875,-1.6994375,-1.717625,-1.7551875,3.1613125,1.04175,-1.205375
"SEMA3A_GeneExp","num","Molecular","Gene Expression Microarray",-2.1507,0.4855,0.2529,-0.5402,-0.2934,0.8158,-1.063,-1.2706,-0.0353,-0.0427,-5.5819,-2.937,-1.5262,3.5148,-2.7459,0.2885,-0.7088,-1.5417,-1.9298,-2.503,-2.7294,-0.5173,-1.2545,-2.641,-2.5527,-1.7336,0.4849,0.1633,-1.7099,1.8206,-2.634,-2.8638,-0.9571,-1.5025,-0.5723,-0.1916,-1.4262,-1.8033,-0.9604,-0.4235,-5.0397,-1.9956,-3.0885,-1.8338,0.3046,-0.2569,-2.5924,-1.04,-0.8639,-1.9594,0.3471,-0.972,-1.9091,-2.4787,-0.2299,-0.2203,0.8644,0.0274,-1.26,0.1249,-0.0299,-2.9888,0.5534,1.0416,-1.1015,-1.0487,-2.9364,-4.5097,-2.7531,-2.8476,0.0724,-1.1022,-2.1094,-1.8849,-0.8161,-0.0689,-1.9771,-1.4154,-2.1703,-0.8719,-2.0678,0.6131,-1.658,-1.7569,1.4891,-1.7038,-1.8323,0.044,-0.0964,0.3928,-0.0707
"LSM14A_GeneExp","num","Molecular","Gene Expression Microarray",0.52808333,1.06783333,0.54141667,1.76675,0.3425,0.63741667,0.66908333,0.53691667,0.40466667,0.84825,0.75916667,0.34833333,1.32083333,0.72183333,1.06491667,0.43375,1.395,0.3555,0.617,0.4285,0.4235,0.53566667,0.48258333,-0.10566667,0.97083333,0.4635,0.87183333,0.28191667,-0.26333333,0.40425,0.083,-0.11583333,0.37325,0.28533333,0.438,0.47525,0.23633333,0.25925,0.64758333,0.5045,0.53433333,1.40725,0.83566667,0.92083333,0.883,1.69341667,1.16583333,1.17716667,0.68716667,0.44158333,0.49758333,1.49783333,1.10058333,0.81991667,0.90316667,1.34566667,0.29675,1.199,0.19075,0.61358333,1.18916667,0.56808333,1.00233333,2.35425,-0.48091667,0.78383333,0.37141667,0.31066667,1.70491667,0.73825,0.354,-0.2165,0.22083333,0.9685,0.57975,0.45866667,0.28508333,0.43408333,0.158,0.21008333,0.59741667,0.02891667,0.54058333,0.2045,0.37916667,1.73833333,1.00675,0.56733333,0.69408333,0.82916667,1.87041667
"STEAP3_GeneExp","num","Molecular","Gene Expression Microarray",0.89425,-0.83925,-0.98275,-0.222875,-0.495625,0.216875,-0.40225,-1.41875,-0.628375,-1.771,-0.421625,-2.09475,-1.81475,0.45675,0.408375,-1.412,-0.387875,-0.861625,-0.564625,-0.5965,-1.701,-2.51225,-0.7405,-0.81475,-0.90675,1.39375,0.295125,-2.62175,0.189,0.228375,0.038625,-0.55025,-0.52675,-1.79225,-1.1505,-0.49825,-0.364125,-1.287625,-0.180875,-1.818,-1.439,-0.090375,-0.014,-1.6145,-0.37525,-0.2825,-0.296875,-0.5035,-0.9855,-1.2685,-0.430125,-1.360625,-0.38825,0.909375,-1.04675,-1.35975,0.384875,0.4605,-2.01375,-1.6485,-1.08575,-0.347625,-2.2065,-1.170375,-0.95425,-0.4885,0.02925,-0.39025,-1.866625,-0.67,-0.489875,-0.371375,-0.555875,-0.971375,-0.4065,-1.061875,-0.31725,-1.00075,-0.86375,-0.461875,-0.581875,-1.926375,-0.623875,0.0675,-1.58275,-2.23225,-0.50575,0.3805,-1.14275,0.01625,-0.54825
"ABCA1_GeneExp","num","Molecular","Gene Expression Microarray",0.124666667,0.871833333,1.095,0.159166667,0.814,1.082333333,0.326666667,0.893,0.002166667,0.606333333,0.413333333,1.447166667,-0.4525,0.558166667,1.525666667,0.319666667,2.629666667,0.833666667,1.255666667,0.1415,1.315833333,1.342,1.066166667,0.662666667,-0.132166667,0.737833333,0.497333333,1.208333333,-0.3465,0.689666667,0.104833333,-0.453833333,0.876333333,0.664166667,0.962166667,-0.039333333,-0.450666667,0.833666667,1.279,-0.13,-0.5985,0.788166667,1.433333333,-0.014666667,1.419166667,0.531,1.446,0.0635,-0.261833333,1.656333333,1.245,1.525833333,1.3475,1.331666667,1.747,1.229166667,1.284,0.81,0.789333333,-0.794666667,1.033166667,0.928833333,0.3115,0.4495,0.625833333,1.491,0.335833333,1.279166667,-0.179833333,1.145,0.358666667,1.382166667,0.142,2.0455,1.140333333,1.269833333,2.29,1.241833333,0.812833333,0.676666667,0.755166667,1.3795,0.853166667,-0.1465,1.035333333,0.801166667,1.512666667,0.257666667,0.381333333,1.6405,0.7575
"PLSCR2_GeneExp","num","Molecular","Gene Expression Microarray",1.34616667,1.28466667,0.317,0.61466667,0.51816667,0.32816667,1.17216667,1.31016667,0.85383333,0.93416667,0.51766667,1.994,0.51833333,0.7855,0.21633333,1.551,0.64266667,1.6295,0.41,0.9445,1.335,0.18933333,0.8785,1.19283333,0.33783333,0.9775,0.98033333,0.237,0.7475,0.46683333,0.90916667,0.72083333,0.31166667,0.4335,0.42483333,0.3365,0.15083333,0.34633333,0.4815,-0.0015,0.6195,0.164,0.951,0.07566667,0.72216667,0.43983333,0.30383333,0.86216667,0.07783333,1.052,0.479,0.48333333,0.24233333,1.50783333,0.448,0.35316667,3.74283333,1.01633333,0.65833333,0.665,0.59366667,2.62116667,0.92183333,1.88533333,1.17183333,0.435,0.67366667,0.821,0.6254,0.36366667,0.0352,0.32366667,0.02866667,0.66016667,0.8735,0.96866667,0.47133333,0.39016667,0.41466667,0.47516667,0.664,1.27666667,0.59166667,1.763,2.78916667,0.9368,0.35833333,1.5222,1.28516667,0.54016667,1.1595
"EDC3_GeneExp","num","Molecular","Gene Expression Microarray",0.29941667,0.61433333,-0.98066667,-0.57283333,-1.10808333,-0.02041667,0.11266667,-0.08341667,-0.58775,-0.32066667,-0.58591667,-0.68083333,-0.61741667,-0.35608333,-0.556,-0.88933333,-0.7515,-0.53616667,-0.12058333,-0.79633333,-0.73216667,-1.04841667,-0.25941667,-0.04175,-1.10375,-1.45616667,-0.567,-0.19316667,-0.97525,-0.31283333,-0.23383333,-0.01008333,-0.54841667,-0.36733333,-0.31066667,-0.73383333,-0.65616667,-0.08625,-0.42125,-0.13125,-0.84925,-0.12966667,-0.78366667,-0.6365,-0.34033333,-0.13183333,-0.78758333,-0.33791667,-0.14491667,-0.6905,-0.66625,-0.78075,-0.48716667,0.31266667,-0.5085,0.56475,-0.08583333,-0.11791667,-0.1635,-0.88966667,-0.63158333,-0.19275,-0.20425,-0.56433333,-0.2215,-0.07866667,-0.08966667,-0.65066667,-0.32733333,-0.51441667,-0.35958333,0.24291667,-0.24633333,-0.46133333,-0.81825,-0.69983333,-0.12491667,-1.34366667,-0.06083333,-0.61191667,-0.93066667,-0.83366667,-0.06575,-0.76641667,-0.02591667,-0.94008333,-0.24575,-0.77741667,0.03,-0.57341667,-0.28691667
"THBS3_GeneExp","num","Molecular","Gene Expression Microarray",2.90925,2.19825,0.82375,2.2265,2.121,2.1045,2.17075,1.534,2.46325,4.03975,1.7575,0.64625,1.91375,1.22875,2.6085,3.1795,0.89275,2.0725,1.631,1.8405,1.93475,1.217,2.368,1.7175,1.647,2.299,3.158,1.56125,1.508,1.0425,2.645,1.46225,2.09125,0.81775,0.87575,2.91075,1.056,0.881,1.2765,2.46275,0.74125,2.7935,3.03325,2.2795,2.84025,2.66125,0.99325,3.287,1.02375,1.38125,1.87325,2.62775,2.363,0.002,2.299,1.06575,1.34725,1.551,1.49425,2.48225,1.1195,2.479,2.03825,1.4785,1.37925,2.29725,1.56725,2.23825,2.0945,2.29575,1.985,2.2545,0.97675,1.781,1.4895,2.67975,1.42525,1.332,1.34375,1.2945,1.23875,1.05175,0.646,2.23575,1.8325,2.2565,1.68275,1.432,0.96525,1.77575,2.24
"C15orf43_GeneExp","num","Molecular","Gene Expression Microarray",0.365666667,0.226666667,0.112166667,0.0335,0.1185,0.0595,0.014166667,-0.4332,0.51,-0.244,1.103666667,0.026,-0.2584,0.287333333,-0.0084,-0.2416,0.006833333,0.094833333,-0.1204,0.151,-0.383833333,-0.097,-0.119666667,-0.016833333,0.19,-0.4625,0.060166667,0.378166667,-0.022,-0.209333333,0.444,0.903833333,0.120333333,0.528,-0.2328,0.1502,0.111333333,-0.454666667,-0.112333333,0.181666667,0.3155,-0.117333333,0.0895,-0.661666667,0.027,-0.092,0.165833333,0.121,-0.185666667,0.041833333,0.0185,-0.196833333,0.003833333,0.215333333,0.164,0.026,0.235166667,-0.251666667,0.229,0.288166667,0.231,-0.1024,-0.024666667,-0.3695,-0.030666667,-0.135833333,0.0365,-0.063666667,-0.195666667,-0.146833333,0.0064,-0.360333333,0.072,-0.5645,-0.060666667,-0.396333333,-0.047166667,-0.355333333,0.015666667,0.0105,-0.604833333,0.6958,-0.192166667,-0.565333333,0.388666667,0.3044,0.059166667,0.494166667,0.0246,-0.758333333,-0.6455
"GMCL1_GeneExp","num","Molecular","Gene Expression Microarray",-0.65216667,-1.06183333,0.17333333,0.0395,-0.78466667,-0.1525,0.02633333,0.6,-0.64716667,-0.53583333,-0.1535,-0.34866667,0.15616667,-0.48183333,-0.41766667,0.08783333,-0.4585,-1.806,-0.22883333,-0.98783333,-0.39533333,-0.2575,-0.078,-0.45333333,0.37916667,0.39316667,0.0275,0.3955,-0.57666667,-1.04333333,-0.21466667,-0.497,-0.36383333,-0.01683333,0.30366667,-0.20533333,0.39033333,-0.22,0.72983333,1.2995,-0.01183333,0.79083333,0.55016667,0.43383333,-0.31683333,-0.2175,-0.06033333,0.35233333,0.286,0.48333333,-0.09983333,0.13533333,-0.04,-0.12233333,0.2135,0.472,0.48016667,0.226,-0.21166667,1.14,0.87766667,-0.015,0.03866667,0.569,0.49033333,0.073,0.55,-0.31,0.2975,0.06133333,1.0225,1.21316667,0.075,0.45383333,-0.2885,-0.10633333,-0.08366667,-0.24883333,-0.03233333,-0.35083333,0.46516667,0.08533333,0.48483333,-0.1005,0.2335,0.61733333,0.329,-0.428,1.01333333,0.043,-0.4495
"C9orf71_GeneExp","num","Molecular","Gene Expression Microarray",0.06375,0.50125,0.202,0.42125,0.62775,0.40425,0.41525,0.3155,0.35875,0.1195,0.4115,0.15475,0.48375,0.163,0.15925,0.2655,0.3205,2.87075,0.1125,0.275,0.40275,0.28,0.3055,0.21075,0.13525,0.3945,0.2555,0.867,0.4465,0.593,0.325,0.28325,0.48975,0.4335,0.6135,0.666,0.24275,0.28,0.0495,0.18025,0.32175,0.2035,0.149,0.3855,0.646,0.29975,0.3345,0.1935,0.11075,0.37825,0.219,0.2735,0.16725,0.581,0.822,0.19325,0.98275,0.513,0.6105,1.594,0.11925,1.9085,0.34,2.79875,-0.397,0.10675,0.08325,0.2205,0.58025,0.26225,0.2525,0.249,0.2535,0.56975,0.33625,0.1855,0.21125,0.2195,0.2875,0.7915,0.60075,2.19,1.2535,0.6075,0.248,0.25125,0.491,0.4655,0.006,0.8195,0.3035
"MGAT5_GeneExp","num","Molecular","Gene Expression Microarray",-0.1885,-0.2485,1.595,0.0785,0.2355,-0.327,-0.192,0.5775,-0.1625,0.0625,-0.204,-0.2005,-0.55,1.4865,-0.0815,0.1705,0.343,0.443,-0.1425,0.366,0.338,0.435,0.016,0.178,0.0765,0.374,0.1635,0.293,-0.1115,-0.086,-0.3745,0.0725,-0.137,-0.192,0.517,-0.6055,-0.0035,-0.454,-0.0415,-0.5315,-0.501,0.1255,0.239,-0.583,0.141,0.021,0.1175,0.3775,0.043,0.0885,0.108,0.064,0.8515,0.815,1.2365,0.133,0.7235,1.17,0.9085,1.651,0.2375,-0.5445,0.4795,0.2125,0.8645,0.542,0.2875,0.216,0.3015,0.201,-0.389,0.553,-0.107,0.283,0.429,0.308,0.028,-0.2365,0.4555,0.353,-0.2475,0.173,0.551,-0.0565,0.075,-0.2085,0.604,0.319,1.04,0.529,0.9485
"LOC402164_GeneExp","num","Molecular","Gene Expression Microarray",0.254,0.19875,0.53525,0.3635,0.2325,0.4545,0.15575,0.2805,0.26125,0.52125,0.144,0.1775,0.64025,0.316,0.43225,1.337,0.43475,0.42,0.43725,0.56775,0.406,0.408,0.012,0.21925,0.17725,0.316,0.027,-0.041,0.3295,0.0995,-0.253,0.169,0.31225,-0.0775,0.02975,0.15175,0.257,0.21925,0.3675,0.2515,0.0325,0.174,0.07775,0.4365,0.14175,0.33075,0.127,-0.0245,-0.234,-0.00925,0.33325,0.18075,0.0665,0.211,0.0125,0.03125,-0.05375,0.372,0.37675,0.41175,0.08975,1.03625,0.983,0.6525,0.31075,0.1145,0.18,0.424,1.25675,0.35,0.2325,0.6785,0.7955,0.2405,0.724,0.47025,0.73025,0.81075,-0.198,0.53675,0.1515,0.3915,0.1645,0.90125,0.36725,0.504,0.19875,0.32775,-0.2375,0.421,0.30725
"TSPAN8_GeneExp","num","Molecular","Gene Expression Microarray",-0.37683333,0.28383333,3.54983333,-1.20783333,-4.1685,-5.18733333,-0.67033333,1.10966667,-3.72433333,-0.949,2.49483333,-4.343,-0.05316667,-0.8535,-3.694,0.63533333,-0.07316667,-3.35966667,-2.91933333,0.40883333,1.029,0.25666667,-2.139,-0.28366667,0.77466667,1.26683333,2.12833333,-3.4205,-5.41783333,-4.50766667,-1.17466667,0.42816667,0.90033333,-0.53116667,-3.753,-0.85083333,0.79333333,2.16683333,-4.76966667,-1.09216667,-1.807,0.43483333,-0.55433333,-1.79833333,-4.89116667,0.65883333,0.05816667,1.41966667,-0.91566667,-0.40133333,-1.17233333,-4.71616667,-3.77466667,1.52683333,-3.61233333,1.66016667,1.20966667,0.841,-0.41083333,-0.13916667,-4.46183333,0.8175,0.14283333,-1.01516667,2.16416667,-4.37533333,1.538,-1.45933333,-1.33583333,-3.00883333,-2.8515,-6.22566667,0.38183333,-0.26333333,0.241,-3.98083333,-4.55383333,-3.68866667,-3.20716667,-4.10783333,-2.01366667,-0.5895,0.85933333,0.4635,-4.77216667,-4.101,-4.09416667,-0.23983333,-0.21483333,0.317,0.97283333
"DYNLT1_GeneExp","num","Molecular","Gene Expression Microarray",0.44675,-0.1875,0.782125,0.356,0.601875,0.470625,0.927125,1.008375,0.772,0.357875,1.327875,0.542875,0.453,1.084625,0.51275,1.112125,1.176875,0.985375,0.90675,1.10375,0.5875,0.809125,0.88075,1.116625,0.470875,-0.0635,1.366125,0.426875,1.342,0.766875,1.09975,0.402,0.840625,0.312125,0.582625,0.345375,1.333125,1.492,1.11825,1.459875,0.470125,0.44275,0.444875,1.246875,0.767,1.242125,0.78975,0.62275,0.28225,0.875,0.400625,0.6255,1.081,0.286375,0.989125,1.199375,0.681,0.52,0.440625,0.7545,1.62175,0.8455,1.096125,2.27825,1.216625,0.544875,0.435625,0.539625,0.601875,0.85625,0.522,0.36225,0.439375,0.49225,0.646625,0.967375,0.065125,0.904,1.5765,0.98225,1.04425,1.912875,0.9345,1.621375,0.763875,0.80475,0.8355,0.557,1.860625,1.672125,0.92325
"IGSF1_GeneExp","num","Molecular","Gene Expression Microarray",-3.1625,-2.711,-3.1115,-2.7415,-2.92375,-3.1325,-2.86675,-2.775,-3.0705,-3.25825,-2.709,-3.42975,-2.67375,-3.06375,-2.916,-3.57575,-2.77075,-2.23575,-3.06275,-2.20825,-2.5905,0.3315,-2.89025,-3.136,-2.34575,-4.663,-3.71725,-4.40725,-2.66,-2.55775,-4.135,-2.611,-2.98225,-3.34725,-3.3865,-1.8585,-3.78175,-3.224,-3.13225,-2.97075,-1.986,-2.65975,-3.4595,-3.45325,-3.144,-3.27225,-3.3775,-1.55225,-1.643,-3.8415,-3.92575,-3.662,-3.429,-3.50125,-3.4295,-3.43125,-3.60125,-3.013,-2.96425,-3.06375,-3.298,-2.888,-2.6645,-1.87675,-3.20625,-3.69275,-3.35325,-3.48975,-2.83775,-2.9225,-3.767,-3.51,-1.0835,-3.69,-3.81675,-3.707,-3.20025,-2.9905,-2.69025,-2.32575,-2.6035,-3.04275,-4.55225,-3.63925,-2.618,-3.51175,-2.94875,-3.257,-3.01225,-3.06575,-3.04225
"TMEM143_GeneExp","num","Molecular","Gene Expression Microarray",0.187,0.0415,-0.18325,0.31325,-0.154,0.1005,-0.04475,0.02775,-0.0935,-0.178,-0.22625,-0.16275,0.44125,-0.103,-0.19075,-0.17675,-0.43575,0.17275,0.13275,0.31225,0.49125,-0.5075,0.0165,-0.0025,0.36475,-0.567,0.0505,0.09325,0.7585,-0.15725,-0.25425,-0.5365,-0.31925,0.1535,-0.40275,-0.0355,0.04025,-0.46525,0.054,0.2935,-0.5225,-0.32825,0.20125,-0.125,-0.42275,0.41675,-0.33975,-0.32025,-0.1535,-0.227,-0.0175,0.71975,-0.2665,-0.26175,-0.7535,-0.176,-0.17375,0.00225,0.31375,-0.2215,-0.47275,0.60775,0.001,-0.34625,-0.04725,-0.2065,-0.17575,0.133,-0.472,-0.0805,-0.182,-0.47225,0.07575,-0.1915,-0.1405,0.20825,0.078,0.102,-0.4515,-0.362,-0.187,-0.252,-0.23075,0.92275,0.501,-0.508,-0.093,-0.11875,-0.36675,0.2265,-0.12175
"FLJ25006_GeneExp","num","Molecular","Gene Expression Microarray",-1.41025,-3.8095,-2.857,-1.7125,-2.20975,-1.43575,-3.51625,-1.2,-1.51325,-1.471,-0.54375,-1.61825,-1.68425,-0.00975,-1.36925,-1.06825,-1.48025,-0.96225,-1.01525,-1.313,-2.22225,-0.4285,-1.36525,-0.70375,-0.93025,-1.699,-2.24175,-1.2435,-1.69575,-1.4355,-2.149,-3.32775,-0.61375,-1.941,-1.5985,-2.25425,2.92975,-1.21975,-2.291,-0.75975,-1.60975,-0.4715,-1.8165,-2.07975,-0.991,-1.66825,-1.0805,-0.252,0.51225,-1.9685,-2.01525,-1.22325,-1.3395,-3.69425,-1.69075,-4.18625,-2.7945,-2.975,-2.93525,-2.00525,-1.3255,-1.23625,-0.7015,-0.0585,-1.7335,-3.00975,-2.33075,-1.12675,-1.84,-2.7905,-1.6925,-2.48925,-1.733,-2.05475,-2.162,-1.597,-1.82875,-2.82325,-1.51425,-1.4125,-1.3755,-2.065,-1.2725,-2.74575,-2.49625,-0.9495,-3.64075,0.959,1.342,-1.08425,-0.1435
"ATP13A3_GeneExp","num","Molecular","Gene Expression Microarray",-0.204333333,0.536,0.87,-0.748666667,0.185333333,0.0725,0.026333333,0.189833333,-0.684666667,0.233166667,0.491833333,-0.122666667,-0.442,0.3555,-0.238333333,0.520833333,-0.486,-1.3445,0.083333333,-0.653666667,0.141166667,-0.267,-0.415166667,-0.054833333,0.215333333,0.837333333,0.522833333,-0.311666667,1.218,-0.329666667,-0.256666667,-0.246,-0.2775,0.481333333,0.882333333,0.5525,0.329,-0.769166667,0.085833333,-0.023,-0.317166667,-0.140666667,-0.113,0.488,0.345833333,0.1205,0.062833333,0.518833333,0.052,1.155333333,-0.057666667,0.306833333,0.550666667,1.1925,0.713,0.786666667,-0.235833333,0.695666667,-0.5175,-0.332166667,0.212666667,0.244,-0.6945,-0.4935,0.460666667,-0.449166667,0.477666667,-0.575666667,-0.0835,0.1555,0.564333333,0.492,0.39,0.676666667,1.339,0.069333333,0.442666667,-0.004166667,-0.120833333,0.027833333,0.391333333,-0.245,-0.504333333,-1.009,1.0825,0.644666667,0.399833333,-0.367166667,0.615666667,0.658,-0.237333333
"C3AR1_GeneExp","num","Molecular","Gene Expression Microarray",0.89225,0.19975,0.59725,0.34475,2.75025,2.4655,-0.13275,1.2175,1.1325,0.34025,-0.77225,1.9035,-0.70075,-0.396,0.837,0.34225,3.30325,1.49775,1.50425,1.96825,2.25925,0.03875,1.347,2.729,0.2775,1.19275,2.6395,1.7495,1.75825,0.478,2.61975,-0.5625,0.43725,1.10075,1.09875,1.697,1.934,2.914,1.54275,-0.109,0.87625,0.709,2.10625,1.241,2.053,1.35975,2.254,0.79075,-0.0165,2.5935,1.846,2.433,2.8185,2.93775,3.094,1.71625,2.75375,1.51625,0.33675,-0.13925,2.956,2.55475,-1.5245,0.79875,3.48175,2.56475,2.03225,3.7115,1.51675,2.36075,2.23375,2.219,1.749,3.86875,2.0465,2.741,2.57975,1.593,1.80675,1.93675,1.544,2.2145,-0.321,1.86775,1.65,0.67825,2.2275,1.2025,1.2405,2.15275,2.30325
"CADM2_GeneExp","num","Molecular","Gene Expression Microarray",0.3182,1.79233333,0.07683333,0.3575,0.09533333,0.7274,0.75316667,0.48616667,1.27116667,0.77533333,0.2658,1.02916667,0.59183333,0.44266667,0.24216667,2.06016667,-0.0875,0.804,-0.42416667,0.20533333,0.1515,0.29483333,1.3375,0.40066667,-0.12266667,0.95466667,0.75633333,-0.3795,0.77483333,0.18383333,-0.2496,1.01416667,0.0568,1.43016667,0.384,0.594,0.15166667,0.3205,0.6475,-0.138,0.6584,0.56225,4.2685,-0.07916667,1.0795,-0.01066667,0.195,0.23583333,0.15583333,0.072,1.601,0.1095,0.74383333,1.63966667,-0.108,0.608,0.466,-0.14616667,-0.20466667,0.92633333,-0.214,-0.59233333,1.54866667,-0.18366667,0.32333333,0.05633333,0.19033333,0.21416667,0.17425,0.39333333,5e-04,0.14616667,0.16966667,-0.0288,0.03316667,0.26033333,0.36816667,0.05816667,-0.255,-0.0175,0.0132,-0.32316667,0.27466667,1.01566667,0.48066667,0.299,3.05383333,1.1505,-0.06766667,0.19283333,0.331
"EFNA4_GeneExp","num","Molecular","Gene Expression Microarray",0.1545,1.5905,0.539,1.48,0.6585,0.3175,0.7365,0.2205,0.702,1.3955,0.6775,-0.1115,1.1455,-0.372,0.557,1.759,1.1915,0.3905,-0.301,1.0155,0.979,2.3945,0.608,1.0815,1.2355,1.2225,1.5325,1.02,0.5595,0.717,0.545,1.1025,1.0625,0.8875,0.683,0.687,0.0025,0.3545,-0.063,1.7075,1.8885,0.992,0.4645,1.1255,1.039,0.3885,0.285,2.1185,1.1605,1.1175,0.3045,0.777,0.217,-0.208,0.212,1.036,0.9435,0.2325,0.8115,1.603,0.2045,0.2955,1.9095,2.615,1.454,0.5105,0.668,0.113,1.295,0.591,0.4375,0.9335,0.7075,-0.076,0.372,0.4265,0.976,0.303,0.967,0.058,0.461,0.642,1.1535,-0.0425,0.585,0.6605,0.735,1.372,0.7935,-0.057,0.257
