"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1107","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-23-2647","TCGA-23-2649","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1325","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2390","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-25-2409","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994"
"SDF2L1","num","Molecular","Microarray Gene Expression","-0.6585"," 0.2110"," 0.6005","-2.3760","-0.4120","-1.0135","-0.6115","-1.7970","-1.4615","-1.0975","-2.7720","-0.0230","-1.6155","-1.4700","-0.5580","-1.7490","-1.7125","-1.3215","-1.7570","-0.0895"," 0.8470"," 1.1625","-0.9090","-1.4435","-1.0270"," 0.9285","-0.3710"," 0.0180"," 0.2470","-0.3180","-1.2710","-0.9870","-1.3675","-0.2505","-1.7410","-1.2740"," 0.2050","-1.8345"," 0.0690","-1.2775","-0.4915","-1.5435","-0.9890","-1.2350","-2.0150","-0.9570","-1.3145","-1.3355","-0.1560","-2.5170","-1.1820","-0.0985","-1.7885","-1.1240","-1.0910","-0.7570","-1.2710","-1.4420","-0.7770","-1.1965","-1.6305","-1.6395","-1.5895","-1.3070","-2.1845","-2.2075","-0.4255","-1.7530","-1.9205","-0.2400","-0.6895","-1.8885","-1.0380","-1.3535","-1.9625","-0.8215","-0.0360","-0.9380","-0.6010","-1.6820","-1.7440"," 0.2900","-0.1280"," 0.4610","-1.0060","-0.5720","-0.2655","-1.1715","-1.6160"," 0.1650","-0.8990"," 1.1120","-1.6855","-0.6115"
"HIBADH","num","Molecular","Microarray Gene Expression"," 0.357666667"," 0.141333333","-2.057500000"," 0.757833333","-0.006000000","-1.045000000"," 0.588666667"," 0.016166667","-0.197833333","-0.713666667"," 0.415666667","-0.144500000","-0.779333333","-1.358166667"," 0.595500000"," 0.394500000","-0.374166667"," 0.253666667"," 0.493500000","-0.080500000","-0.310666667"," 0.135166667","-1.177333333","-0.185000000"," 0.426000000","-0.279333333"," 0.303833333"," 0.614666667","-1.687666667","-0.843333333"," 0.595666667","-1.358833333","-0.878333333"," 0.354666667","-0.307500000","-1.408500000"," 0.945166667"," 0.654000000"," 0.702000000","-0.022500000","-0.272666667","-0.332500000","-0.918333333"," 0.474166667"," 0.386666667","-0.174333333"," 0.198333333"," 0.887500000","-0.472833333","-0.427500000","-0.981000000"," 0.865000000"," 0.220833333","-0.231833333","-0.736166667"," 1.033000000","-0.068833333"," 0.861666667","-0.151833333","-0.088333333","-1.500666667","-0.059166667"," 0.596833333"," 0.341666667","-0.441500000","-1.080833333"," 0.064833333","-0.190166667","-0.022500000","-0.831500000"," 1.311000000","-0.938166667","-0.176000000"," 1.442333333"," 0.378666667","-0.205833333","-0.516000000"," 0.000833333","-0.278833333","-0.281166667","-0.568833333","-0.349000000","-0.083333333","-1.229666667","-1.118333333","-0.938000000"," 0.551666667"," 0.515666667"," 0.043500000"," 0.275833333","-0.335333333","-0.758833333","-0.186500000"," 0.203333333"
"IGFBP3","num","Molecular","Microarray Gene Expression","-2.35614286","-1.75678571"," 0.43128571","-2.95800000","-2.87014286","-1.98335714","-2.11450000","-3.59714286","-1.46200000","-2.65285714","-3.56835714"," 0.18657143","-2.26921429","-1.97971429","-1.94814286","-0.36257143","-2.17835714"," 0.08150000","-2.01335714","-2.37542857","-1.79057143","-1.45007143"," 0.05764286","-1.43264286","-1.65328571","-3.00278571","-0.80050000","-2.28550000","-1.53678571","-2.61271429","-0.48285714","-2.76942857","-1.23007143","-2.83207143","-3.24071429","-1.75321429","-3.23300000","-2.78642857","-1.85771429","-1.79207143","-1.33657143","-1.23564286","-1.91085714","-1.48607143","-1.68914286","-1.01392857","-2.63371429","-0.28842857","-0.30892857","-1.36757143","-3.17535714","-2.45500000","-1.25500000","-0.69242857","-0.84871429","-1.40585714","-0.61650000","-2.45978571","-1.31842857","-1.58578571","-2.67614286","-1.11750000","-1.37835714","-2.19750000","-2.37485714","-1.99785714","-2.36178571","-0.13392857","-3.10971429","-1.38414286","-2.56842857","-2.55535714","-2.23871429","-1.85821429","-2.26821429","-1.48457143","-2.32071429","-1.92114286","-2.51142857","-2.48492857","-1.30471429"," 0.55214286","-0.67392857","-2.10107143","-2.71735714","-1.90907143","-2.06050000","-2.14521429","-2.44685714","-1.44414286","-0.85192857","-0.38114286","-2.13057143","-1.76242857"
"C12orf23","num","Molecular","Microarray Gene Expression","-0.909750"," 0.390375"," 0.284500","-0.020375","-0.315125","-0.120375"," 0.463500"," 0.685625"," 0.178625"," 0.453250"," 1.349375"," 0.412875"," 0.489125"," 0.668750"," 0.881625"," 1.045375"," 0.856000"," 1.117000"," 0.301000"," 0.713750"," 0.667625","-0.597625"," 0.810875"," 0.689250"," 0.257875"," 0.613000"," 0.279500"," 0.325500"," 0.063375"," 0.061625"," 0.235000"," 0.872125"," 0.664875"," 0.995625"," 0.604750"," 1.200125"," 0.910750"," 1.550875"," 1.597500"," 0.262875"," 1.136750"," 0.543000"," 0.383875"," 0.377625"," 0.830125"," 0.747375"," 1.194250"," 0.989000"," 1.480375"," 0.482625"," 1.217625"," 0.642250"," 0.547875"," 0.684250"," 0.437875","-0.321500"," 1.250750"," 0.970125"," 0.914000"," 0.987500","-0.066250"," 0.961500"," 1.352750"," 0.366125"," 0.866250"," 0.069000"," 0.078625"," 1.458750"," 0.671750"," 0.134750"," 1.069000"," 0.517500"," 0.691125","-0.057500"," 0.171750","-0.078375"," 0.532375"," 0.802000"," 0.758000"," 0.500625"," 0.444750"," 1.299500"," 0.993125"," 0.545250"," 2.326500"," 0.571750","-0.050000"," 0.580125"," 0.871625"," 0.419125"," 0.854000"," 0.995000"," 1.062875"," 0.962375"
"PSPC1","num","Molecular","Microarray Gene Expression","-0.47825","-0.39750","-0.12225","-0.33950","-0.48675"," 0.07325"," 0.00550","-0.55475"," 0.11125","-0.21375"," 0.15825"," 0.04775"," 0.01725"," 0.09525"," 0.19600","-0.03550","-0.39000","-0.03650"," 0.04225"," 0.44450","-0.67525","-1.32550"," 0.24800","-0.03675"," 0.41275","-0.03825"," 0.04350","-0.32850"," 0.16550"," 0.63125","-0.89250","-0.22100","-0.88925","-0.16325"," 0.63600","-0.28400","-0.32750"," 0.03475"," 0.01225","-1.11675","-0.17500"," 1.02225"," 0.63700","-0.36725","-0.23800"," 0.80400"," 0.28800"," 0.29075"," 0.52050","-0.04950"," 0.69950","-0.52650","-0.24825","-0.31200","-0.34050","-0.19825","-0.12125"," 0.60075"," 0.01175"," 0.23400"," 0.14300"," 0.23750","-0.90400","-0.11675"," 0.41275","-0.03625","-0.33875","-0.83750","-0.62350","-0.67925"," 0.15950","-0.26475","-0.50925","-1.02000","-0.56025","-0.73625","-0.66225","-0.42025","-0.39475","-0.32850"," 0.10400","-0.61150","-0.12600","-0.41500","-0.89800","-0.60575"," 0.50325"," 0.57825","-0.05925"," 0.04825","-0.42150"," 0.52100"," 0.91325","-0.16675"
"C20orf43","num","Molecular","Microarray Gene Expression","-0.05950"," 0.93325","-0.71175"," 0.36225","-0.20100","-0.11425"," 0.27525","-0.15500"," 0.11950"," 0.25400"," 0.28675"," 1.32075"," 0.31125"," 1.13400"," 0.23450"," 0.10525"," 0.54775"," 0.05300"," 0.72500","-0.88275","-0.07550","-0.02950","-0.25900"," 0.38875"," 0.68075"," 0.24225","-0.61100","-0.04225","-0.10700","-0.16550"," 0.35950"," 0.53900"," 0.31075","-0.02925"," 0.04550"," 0.62225","-0.06775"," 0.69650"," 0.83200","-0.26250"," 0.05900"," 0.40650"," 0.95425"," 0.32325"," 0.76800"," 0.36575"," 0.64750","-0.10750"," 0.68300"," 1.06850"," 1.45075"," 1.02475","-0.24350"," 0.74700"," 0.23550"," 0.20200"," 0.04775"," 0.75925"," 0.24625"," 0.39175"," 0.58525"," 0.31950"," 0.17025"," 0.31950"," 0.69950"," 0.51925"," 0.53050"," 0.48200"," 1.46375"," 0.24275"," 0.20225"," 0.22575"," 0.72025"," 0.05275"," 0.29150"," 0.20975"," 0.25100","-0.03700","-0.01800"," 0.31375","-0.09400"," 0.14600"," 0.69875"," 0.20550"," 0.40800"," 0.61525"," 0.43825"," 0.29200"," 0.13000"," 0.28350"," 0.28075"," 0.09250"," 0.66075"," 0.22725"
"TRAV20","num","Molecular","Microarray Gene Expression"," 2.0345"," 0.3455","-0.1530","-0.1000"," 0.9645"," 1.1830"," 1.3625","-0.0855"," 0.8105","-0.4230"," 0.5625"," 1.2710","-0.1340"," 0.1500"," 0.1890"," 0.2760"," 0.9050"," 0.8585","-1.1300"," 0.0510"," 0.6355"," 1.7255"," 0.0835"," 0.6435"," 0.6350"," 0.1145"," 0.5135"," 0.4685","-0.1640"," 0.6025"," 1.4045"," 0.1665"," 1.0000"," 0.0215"," 0.4635"," 0.2045"," 0.2240"," 0.2130"," 0.1440"," 0.3160","-0.7355","-0.4600","-0.4055"," 1.6515"," 0.6135","-0.1305"," 0.7790"," 0.5240"," 0.0865"," 0.2670"," 0.1605"," 0.1815"," 0.2765"," 0.0565"," 0.4795"," 0.6340"," 0.1110"," 0.4445"," 0.0220"," 0.1550","-0.2145"," 0.2685"," 0.3755","-0.2310"," 0.1345"," 0.4950"," 0.8670"," 0.7845","-0.1415"," 0.1360","-0.2255"," 0.1265"," 0.4960","-0.1030"," 0.2255","-0.0355"," 0.3175"," 0.3085"," 0.0520"," 0.2435"," 0.0590"," 0.8145"," 1.8740"," 1.0685","-0.3875"," 0.2455"," 1.3040"," 0.1380"," 0.2280"," 0.5600"," 0.5565","-0.2925","-1.0955","-0.0285"
"ARHGAP24","num","Molecular","Microarray Gene Expression","-1.136125"," 1.654500"," 0.662625","-1.367750","-0.544875","-0.327875","-0.401500","-0.270125","-0.522000","-0.574625","-0.903750"," 0.038750"," 0.542750","-1.305375","-0.320125","-0.280875"," 0.028625"," 0.457875"," 0.665500","-0.195375","-0.975125","-0.472125"," 0.450375"," 0.629750","-0.660750","-0.190125","-0.320875","-0.132000"," 0.338625","-0.437500","-0.438125","-0.108250","-0.082000","-1.076375"," 0.075750","-0.536875","-1.266125"," 0.059875"," 0.108250","-0.208000","-1.003125"," 2.249750","-0.244750"," 0.089125","-0.215375"," 0.414375"," 0.154250","-0.471375","-0.004875","-0.207875","-0.845000"," 0.484750"," 0.388500","-0.229125"," 0.871875"," 0.139500"," 1.600500"," 0.048375","-0.489125","-0.845750","-0.629125","-1.211750"," 0.655625"," 0.839125","-0.466375","-0.478625","-0.811250"," 1.826375"," 0.730875"," 0.544000","-0.242000","-0.377125","-0.724500","-0.047375"," 0.259250","-0.684125"," 0.475750","-0.079250"," 0.153250"," 0.151500","-0.036625"," 0.242625"," 0.740000","-0.214875","-0.310000","-0.760375","-0.532125","-0.131125"," 0.167625"," 0.690250","-0.071000","-0.839750","-0.458375"," 0.337000"
"KIAA1975","num","Molecular","Microarray Gene Expression","-1.233375","-2.081750","-1.368750","-1.416875","-0.869000","-1.147125","-1.637125","-1.858625","-1.113625","-2.203857","-1.970625","-2.144875","-0.730250","-1.021375","-0.949250","-0.800250","-1.698625","-0.578875","-0.083125","-1.023500","-0.574750","-0.623750","-1.565000","-0.850375","-1.275625","-0.515250","-0.402250","-0.853125","-1.121500","-2.303250","-1.285125","-1.510250","-0.464125"," 0.204250","-0.964750","-1.667500"," 0.568375","-2.068750","-0.921625","-0.697875","-0.865875","-1.571250","-0.523875","-0.141750","-1.629125","-1.311875","-1.240750","-1.042875","-1.007375","-0.218625","-0.843375","-1.432125","-1.280375","-1.154750","-1.326500","-1.016125","-1.111750","-2.584250","-1.487500","-1.933750","-1.800250","-2.086625","-2.092125","-1.166250","-1.058625","-0.342125","-0.412750","-0.404000","-1.188000","-1.771375"," 0.989500","-0.641375","-0.424875","-0.895250","-0.548875","-1.661125","-2.008625","-0.034750","-1.341625","-0.602750","-0.933125","-1.811250","-0.961125","-1.070500"," 0.082375","-1.116000","-1.476375","-0.206250","-1.001500","-1.891375","-1.296500","-0.788125","-0.769125","-0.995875"
"C1QA","num","Molecular","Microarray Gene Expression","3.3257","3.1227","2.5727","3.0551","3.8615","3.5877","2.8708","3.9502","3.3374","3.8643","2.5947","2.9246","3.3867","2.4249","2.8017","2.9593","3.8421","3.8392","4.2799","3.7826","3.9194","3.7027","2.9005","3.3950","3.9066","2.3184","4.5259","4.5290","4.5273","5.1569","3.1986","4.2238","2.1006","3.5138","3.7257","3.0880","4.0903","4.3193","5.1960","3.3166","2.6517","3.9890","2.8521","3.2839","3.7365","4.0797","3.8955","3.9142","3.1138","1.1753","3.8193","4.0742","3.4666","4.8782","4.1713","4.0465","3.8976","3.4559","3.9267","3.7862","3.2383","2.7980","3.3482","3.6095","2.4262","4.1811","4.3796","3.9867","3.3997","3.7051","4.4762","3.8900","3.4987","3.4959","3.6256","3.1970","4.1473","4.0536","4.3704","3.5618","4.5565","3.7113","3.8082","3.2160","4.3894","3.0348","4.2797","3.5771","2.8612","3.8580","3.6148","3.4636","3.7418","3.7696"
"DNTT","num","Molecular","Microarray Gene Expression","-4.683667","-4.776000","-4.943333","-4.796667","-4.788500","-4.983833","-5.135833","-4.943500","-5.368167","-5.275400","-5.109333","-3.866000","-5.222500","-4.809000","-4.583667","-5.108667","-6.075000","-4.728500","-4.629333","-5.416500","-4.746333","-4.907167","-4.395167","-4.605833","-4.628833","-3.042500","-5.314500","-4.564000","-5.842833","-5.135167","-4.697167","-6.190833","-3.825333","-5.576167","-5.928000","-5.469833","-5.734167","-4.863333","-4.871000","-4.753667","-4.461167","-5.604400","-5.338500","-4.811167","-5.671000","-5.194500","-5.354167","-4.579667","-5.091333","-2.890000","-5.276833","-4.822000","-5.836333","-5.682833","-4.867667","-4.903500","-4.278000","-4.196500","-4.459500","-4.644667","-4.704167","-4.397333","-4.662500","-4.571333","-4.803833","-4.819167","-4.662167","-4.312000","-4.932667","-5.078500","-4.869000","-5.217667","-4.583833","-5.462167","-5.353000","-4.707667","-4.956833","-5.069500","-5.610333","-4.444667","-3.699167","-5.085167","-5.070667","-4.646667","-5.070833","-5.998667","-5.563500","-4.298667","-4.540833","-4.517500","-4.744500","-4.174833","-4.944167","-4.652000"
"C10orf6","num","Molecular","Microarray Gene Expression","-0.599666667","-0.229416667"," 0.191583333","-0.148083333","-0.496250000","-0.838916667","-0.892000000"," 0.401666667","-0.678750000","-0.362500000","-0.814666667","-0.088166667","-0.246166667","-0.433750000","-0.569916667","-0.090416667","-0.127750000","-0.296250000","-0.598833333"," 0.444666667","-0.463000000"," 0.063000000"," 0.038500000","-0.350833333"," 0.160083333","-0.029333333","-0.705916667"," 0.527333333"," 0.841166667"," 0.203833333","-0.837333333","-0.567833333","-0.524333333","-0.163500000","-0.053166667"," 0.452666667"," 0.274166667","-0.860333333"," 0.271090909","-0.261750000","-0.012166667"," 0.380000000"," 0.246666667"," 0.060916667"," 0.448166667"," 0.056500000"," 0.087250000"," 0.659750000"," 0.461000000","-0.498083333","-0.601666667","-0.388666667","-0.005833333","-0.698666667"," 0.594333333","-0.260333333","-0.050083333"," 0.113333333"," 0.433666667","-0.386333333","-0.214166667"," 0.719500000","-0.265916667"," 0.564250000","-0.092000000"," 0.564500000"," 0.527166667","-0.817916667","-0.126583333"," 0.043666667","-0.061750000","-0.806750000"," 0.403333333","-0.373083333","-0.719000000","-0.106166667"," 0.389500000","-0.528833333","-0.181333333","-0.651916667","-0.512583333"," 0.204916667","-0.166666667"," 1.040250000"," 0.875833333","-0.358333333","-0.100416667","-0.516750000"," 0.236916667","-0.502083333","-0.099333333"," 0.455750000"," 0.177416667","-0.020083333"
"C11orf41","num","Molecular","Microarray Gene Expression","-2.419500"," 1.614875","-0.969375","-2.371000","-0.918875","-0.693250","-2.942625","-3.044750","-1.857875","-2.846000","-2.195750","-1.864125","-0.381125","-1.027750","-2.697875","-1.067125","-2.828125"," 0.670625","-0.903625","-0.444000","-1.717500","-2.181250","-0.638625","-1.341750","-2.722750","-1.365875","-2.802625","-2.274250"," 1.266625","-1.856250","-0.676500","-0.691625","-2.024125","-3.113500","-2.037000","-1.489250","-1.982250","-2.177000","-1.815375","-2.606125","-1.740750","-2.392500","-0.544375","-0.746375","-1.735000","-0.536250","-1.516875","-1.871375","-1.535875","-0.668500","-2.098750","-0.269875","-1.454250","-2.239429"," 0.340875","-2.025625"," 0.332500"," 0.453250","-2.602375","-2.993875"," 0.558000","-2.171375","-1.425500","-2.670250","-1.326125","-1.105000","-2.832750","-1.457500","-2.784750","-2.331375","-3.027000","-0.470375","-1.596750","-2.514250","-1.580625","-2.337125","-0.323000","-0.753500"," 0.219875","-1.043250","-1.178125","-0.131750","-1.332375"," 1.012750","-1.371125","-2.255250","-2.764125","-1.379375","-1.739875"," 0.881625","-0.249125","-2.390875","-2.864125","-2.016875"
"HNRPF","num","Molecular","Microarray Gene Expression"," 0.283875","-0.251875"," 0.508750"," 0.508500"," 0.708625"," 1.001875"," 0.600750"," 0.535125"," 0.166625"," 0.380000"," 0.371625","-0.989750"," 0.047625"," 1.246125"," 0.063375"," 0.359250","-0.314875"," 0.549875","-0.059750"," 0.767000"," 0.079250","-0.073750","-0.477625"," 0.455250"," 0.415125"," 0.197375"," 0.046375"," 0.618875","-0.060000"," 0.309125"," 0.553875"," 0.233375","-0.025625"," 0.120625"," 0.398875"," 0.521125"," 0.577125","-0.396500"," 1.046875"," 0.169500","-0.078750"," 0.127625"," 0.387000"," 0.515375"," 0.252125"," 0.411500"," 0.585375"," 0.796750","-0.446250"," 0.226125"," 0.588000"," 0.318750"," 0.079000"," 0.181750"," 0.526750"," 0.530250"," 0.186750"," 0.682250"," 0.741625"," 0.431750"," 0.360625"," 0.239250"," 0.682625"," 0.225000"," 0.044750","-0.377125"," 0.597875"," 0.486375"," 0.338875"," 0.668375"," 0.418750"," 0.918875"," 0.307250"," 0.144000"," 0.457250"," 0.275125"," 0.490000"," 0.746375"," 0.282000","-0.088750"," 0.513000","-0.299125"," 0.168875"," 0.349625","-0.014250","-0.551625"," 0.423250"," 0.404000"," 0.686250"," 0.241500","-0.237000","-0.335375","-0.030750","-0.306625"
"COL11A1","num","Molecular","Microarray Gene Expression"," 1.49216667"," 0.56266667"," 6.15283333","-0.34583333"," 5.83316667"," 5.88066667"," 2.48316667"," 2.31166667"," 3.40550000"," 4.34000000","-1.96700000"," 2.61033333"," 5.79950000","-1.03150000"," 1.37183333"," 5.15433333"," 1.66450000"," 7.26450000"," 7.87933333"," 5.12466667"," 4.90733333"," 2.56833333"," 2.52416667"," 4.53850000","-1.46116667"," 3.61950000"," 2.83850000"," 0.00550000"," 6.88600000"," 5.37866667"," 5.51166667"," 1.99416667"," 0.26116667"," 2.37266667"," 3.81000000"," 6.48366667","-0.96050000"," 0.26016667"," 1.28550000"," 3.65200000"," 0.25016667"," 3.56316667"," 5.13650000"," 4.79516667"," 0.02566667"," 7.56433333"," 2.87633333"," 2.93283333"," 2.26100000"," 0.02216667"," 3.41316667"," 6.59050000"," 6.02000000"," 6.22400000"," 7.21400000"," 3.29016667"," 7.52833333"," 2.55766667"," 1.63766667"," 1.40950000"," 3.27366667"," 1.95100000"," 6.92033333"," 0.82616667"," 3.34533333"," 5.32050000","-1.64316667"," 7.38366667"," 1.43833333"," 0.06883333"," 1.72733333"," 2.99866667"," 4.68766667"," 2.33633333"," 4.96566667"," 0.12883333"," 7.30900000"," 6.88166667"," 7.84950000"," 6.20050000"," 6.51333333"," 7.45983333"," 7.06133333"," 5.76016667"," 6.03450000"," 1.06033333"," 0.88083333"," 5.10200000"," 5.25700000"," 7.54983333"," 4.42600000"," 2.30300000"," 1.01066667"," 0.23633333"
"UBAP2","num","Molecular","Microarray Gene Expression","-0.882333333","-0.653000000"," 0.082500000","-0.173833333"," 0.225000000","-0.240833333"," 0.405166667"," 0.183166667","-0.463666667","-0.378666667"," 0.550666667","-0.131500000","-0.176000000","-0.294500000","-0.459500000","-0.165833333","-0.170500000","-0.150166667","-0.810666667","-0.162500000","-0.986166667"," 0.003666667"," 0.189000000","-0.221666667"," 0.504166667"," 0.792000000","-0.083500000"," 0.408666667"," 0.321166667","-0.160500000","-0.346000000"," 0.861666667","-0.716000000","-0.256166667"," 0.116166667"," 0.208333333"," 1.144666667","-1.304500000","-1.280833333","-0.150500000","-0.681833333","-0.936833333","-0.736166667","-0.523833333"," 0.385333333","-0.415833333","-1.285500000","-0.008666667","-1.224666667","-0.043833333"," 0.117166667","-0.847333333","-0.346000000","-0.433333333","-0.316500000","-1.055666667","-0.604000000","-1.395833333","-0.247500000","-0.240166667","-0.527000000","-1.014166667","-0.890833333","-0.802000000","-1.089000000","-1.328166667","-0.346833333","-0.180666667","-0.570333333"," 0.189500000","-1.078166667","-0.405666667"," 0.302500000"," 0.124166667"," 0.715000000","-0.437333333","-0.819500000","-0.109833333","-0.523000000","-0.323166667","-1.066500000","-1.067833333","-0.873000000","-1.369666667","-2.438500000","-1.214333333","-0.779166667","-0.785000000","-0.714000000","-0.667000000","-0.321166667","-1.304166667","-0.259666667","-0.909166667"
"CDKN2AIPNL","num","Molecular","Microarray Gene Expression"," 0.6505","-1.5885"," 0.4620","-0.4035","-1.2250","-1.6980","-0.9485","-1.1130","-1.3535","-0.6400","-1.3090","-0.3725","-0.4070"," 2.3970","-0.5300","-0.9105","-1.6170","-1.6050"," 0.5695","-0.3445","-0.3845"," 0.8695","-0.3335","-1.0245","-0.5235","-0.7450","-1.7940","-1.1675","-0.2985","-0.0530","-0.0205","-1.0275","-0.8905","-0.8740"," 0.1780","-0.9975","-0.9755","-1.0755","-0.7535"," 0.2475","-1.0645","-0.6825","-0.4335","-0.4340","-1.1810","-0.4995","-1.8005","-1.9240","-1.2175","-0.8840","-1.3405","-0.3795","-0.4610","-0.6385","-1.0120","-0.6495","-1.9720","-0.1760","-1.4970","-0.8165"," 0.2565","-0.2315","-1.3910","-0.9320"," 0.1390","-1.3870","-0.7840","-1.1940","-1.2595","-0.1740","-0.9325","-1.1185","-0.5500"," 0.3740","-0.2080","-1.7800","-0.2900","-1.5125","-0.4585"," 0.1090","-0.5930","-1.4635","-0.7790","-0.4430","-0.0005","-0.0255","-0.1530","-1.8155","-1.1955","-0.4720","-0.1920","-0.4075","-0.6125","-0.7580"
"C20orf174","num","Molecular","Microarray Gene Expression"," 0.99800"," 0.66625"," 1.98525"," 1.64500"," 2.34050"," 0.41050"," 2.35250"," 0.67600"," 1.88600"," 0.58500"," 0.80550"," 1.33875"," 1.92850"," 0.15350"," 0.53275"," 0.43600"," 1.06725"," 2.52450"," 3.63825"," 2.35550"," 2.57775"," 2.42675"," 1.07800"," 1.19275"," 3.47550"," 0.28700"," 1.30650"," 1.27125"," 3.40050"," 1.99250"," 0.79200"," 0.82575"," 1.01425"," 2.63225"," 3.34775"," 2.48525"," 1.35175"," 0.91925"," 1.14900"," 1.57550"," 1.69975"," 3.51950"," 0.76300"," 0.94700"," 1.80225"," 0.95225"," 1.02850"," 0.75675"," 0.46500"," 0.26900"," 1.79650"," 1.47625"," 1.38525"," 1.45675"," 4.20825"," 2.19475"," 3.96625"," 0.74125"," 1.80925"," 1.08050"," 0.81275","-0.58300"," 3.00700"," 0.89850"," 0.76500"," 2.00200"," 4.00925"," 2.60275"," 1.87625"," 1.36075"," 4.29900"," 2.31000"," 1.78600"," 0.68400"," 1.65100"," 0.35150"," 2.93175"," 1.73450"," 2.73325"," 1.29250"," 0.41400"," 2.39825"," 2.48400"," 2.14800"," 1.73875"," 0.16050"," 1.91775"," 2.39275"," 0.31700"," 2.51175"," 1.64125"," 0.91900"," 0.61775"," 4.08875"
"SPRED2","num","Molecular","Microarray Gene Expression"," 0.1037500"," 0.4975000"," 0.3062500"," 0.0242500"," 0.2532500"," 0.3880000"," 0.5822500"," 0.2915000","-0.2890000","-0.7566667","-0.9545000","-1.3740000","-0.2062500"," 0.0092500"," 0.4487500","-0.0677500"," 0.9187500"," 0.0760000","-0.6082500","-0.6637500","-0.4570000"," 0.6840000"," 0.4700000","-0.3590000","-0.0697500","-0.0905000"," 0.6652500","-0.0802500"," 0.7570000","-0.8295000"," 0.2800000","-0.3930000"," 0.0637500","-0.7220000"," 0.1355000","-0.1785000"," 0.3665000"," 0.2632500","-0.7615000"," 0.5317500"," 0.6562500"," 0.9017500"," 1.1625000"," 0.2245000"," 0.3747500","-0.0115000","-0.4765000","-0.4377500"," 0.1315000"," 0.3032500","-0.7882500"," 0.5262500"," 0.2557500"," 0.5352500","-0.0197500"," 0.2225000"," 0.1627500"," 0.1615000","-0.2245000"," 0.9855000"," 0.8080000"," 0.9957500"," 0.3562500"," 0.5847500"," 0.2082500","-0.9955000"," 0.1473333"," 0.4947500","-0.5840000"," 0.3877500","-0.5617500"," 0.9052500","-0.4390000","-0.5127500"," 2.2645000","-0.3290000","-0.3590000","-0.1485000","-0.4690000"," 0.4237500","-0.5952500","-0.7927500","-0.2970000","-0.9067500","-1.0875000","-0.5785000","-1.2567500","-0.3572500"," 0.0490000"," 0.1877500","-0.6050000","-1.2345000","-0.2582500","-0.8972500"
