Feature,Data_Type,Category,Sub_Category,ACH-000001,ACH-000048,ACH-000091,ACH-000116,ACH-000123,ACH-000132,ACH-000237,ACH-000256,ACH-000278,ACH-000291,ACH-000324,ACH-000409,ACH-000430,ACH-000443,ACH-000460,ACH-000524,ACH-000527,ACH-000542,ACH-000574,ACH-000608,ACH-000617,ACH-000646,ACH-000657,ACH-000663,ACH-000688,ACH-000696,ACH-000701,ACH-000704,ACH-000713,ACH-000719,ACH-000796,ACH-000811,ACH-000885,ACH-000906,ACH-000947,ACH-001042,ACH-001048,ACH-001063
MIR300_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,4,1,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
VTRNA2-1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,1,2,3,4,3,2,4,4,3,2,3,3,4,4,2,3,2,3,2,5,2,2,2,2,2,3,2,2,2,3
MIR541_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,4,1,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
MIR875_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,1,2,4,2,3,3,2,5,4,3,3,2,4,3,2,4,2,3,2,6,2,2,2,2,2,4,2,3,2,3
MIR876_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,1,2,3,1,1,2,3,2,1,4,2,3,2,4,2,2,3,2,3,2,2,1,3,1,2,2,1,2,3,2,2,2,3
MIR147B_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,3,2,2,2,2,2,3,2,2,2,2
MIR744_CopyNum,cat,Molecular,Copy Number,4,1,2,0,2,1,3,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,4,1,2,1,3,1,1,2,1,2,4,2,2,1,3
MIR877_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,4,2,2,3,3,2,1,3,3,2,2,3,3,3,3,2,3,2,4,2,5,3,2,2,2,2,4,2,2,1,3
MIR665_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,4,2,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
MIR873_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,1,2,3,1,1,2,3,2,1,4,2,3,2,4,2,2,3,2,3,2,2,1,3,1,2,2,1,2,3,2,2,2,3
MIR301B_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,2,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,3,2,2,3,2,2,1,4
MIR216B_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,2,4,2,2,2,3,3,2,3,3,3,2,3,3,2,6,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
MIR920_CopyNum,cat,Molecular,Copy Number,7,1,2,6,2,2,3,3,2,2,4,3,2,3,3,7,3,3,5,3,3,5,2,4,4,2,2,3,1,2,2,3,2,4,2,2,2,3
MIR922_CopyNum,cat,Molecular,Copy Number,5,1,2,4,2,3,3,5,1,2,3,4,3,4,3,3,4,3,5,3,4,5,2,3,2,2,2,6,3,2,2,2,2,4,2,2,3,2
MIR935_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,2,3,3,1,3,3,2,2,2,4,2,4,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
MIR936_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,4,2,1,2,2,3,2,3,2,2,4,2,4,1,3,1,4,2,2,3,2,3,4,3,2,1,3
MIR938_CopyNum,cat,Molecular,Copy Number,2,2,2,2,2,1,3,4,2,2,2,4,2,2,3,4,2,2,2,3,4,4,2,4,2,2,1,3,2,2,2,2,3,4,3,2,1,2
MIR940_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
MIR941-1_CopyNum,cat,Molecular,Copy Number,5,1,2,4,2,3,3,5,2,2,4,5,3,3,4,5,3,3,4,2,4,6,2,4,2,3,2,7,3,3,2,2,2,4,2,3,2,3
MIR941-4_CopyNum,cat,Molecular,Copy Number,5,1,2,4,2,3,3,5,2,2,4,5,3,3,4,5,3,3,4,2,4,6,2,4,2,3,2,7,3,3,2,2,2,4,2,3,2,3
MIR942_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
MIR943_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,3,2,2,3,2,2,2,2,7,2,2,3,2,3,1,2,2,3,3,3,2,2,2,6,2,2,1,3
MIR708_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,3,2,5,4,2,3,3,3,3,3,3,2,2,4,3,3,4,2,6,2,3,2,3,2,2,2,2,2,2,2,2,1,3
MIR885_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,4,3,2,1,3,2,3,2,5,2,3,3,2,3,3,3,2,5,2,2,2,2,2,3,2,2,2,3
MIR543_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,4,1,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
MIR208B_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,5,5,1,2,3,2,2,2,4,3,3,2,3,1,2,5,2,4,2,3,2,4,2,2,2,2,2,3,2,2,1,3
MIR937_CopyNum,cat,Molecular,Copy Number,4,1,3,3,2,3,3,2,3,2,4,4,3,2,2,6,4,3,4,3,5,3,2,4,2,5,2,6,2,2,2,2,2,4,2,3,2,3
MIR941-2_CopyNum,cat,Molecular,Copy Number,5,1,2,4,2,3,3,5,2,2,4,5,3,3,4,5,3,3,4,2,4,6,2,4,2,3,2,7,3,3,2,2,2,4,2,3,2,3
MIR944_CopyNum,cat,Molecular,Copy Number,5,1,2,5,2,3,3,5,2,2,3,4,3,3,3,3,4,3,5,3,3,5,2,3,2,2,2,6,0,2,2,2,2,4,2,2,3,2
MIR874_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,1,2,3,4,3,2,4,4,3,2,3,3,4,4,2,3,2,3,2,5,2,2,2,2,2,3,2,2,2,3
MIR889_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,4,1,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
MIR190B_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,4,3,3,2,2,2,7,2,2,2,2,2,4,3,4,2,4
MIR760_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,4,4,2,3,2,4,2,4,2,2,2,1,2,4,2,2,2,4
MIR921_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,5,2,2,4,4,3,3,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
MIR933_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,3,2,2,2,3,4,3,3,3,2,2,3,3,6,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
MIR939_CopyNum,cat,Molecular,Copy Number,4,1,3,3,2,4,3,2,3,2,4,4,3,2,2,6,4,3,4,3,5,3,2,4,2,5,2,6,2,2,2,2,2,4,2,3,2,3
MIR941-3_CopyNum,cat,Molecular,Copy Number,5,1,2,4,2,3,3,5,2,2,4,5,3,3,4,5,3,3,4,2,4,6,2,4,2,3,2,7,3,3,2,2,2,4,2,3,2,3
MIR365A_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,4,4,2,4,2,3,2,4,1,2,1,2,2,3,2,2,2,3
MIR365B_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,1,2,4,2,2,1,4,1,4,1,3,2,2,4,2,4,2,2,2,4,1,2,2,2,2,3,2,2,1,3
SNAR-G1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,2,4,2,2,3,4,5,2,3,1,2,3,4,1,3,2,2,2,3,2,3,1,3
SNAR-F_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,3,3,2,2,2,4,2,4,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
LEISA1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,1,1,2,3,2,1,3,3,3,2,3,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
EGOT_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,1,1,4,2,2,1,3,2,3,2,5,2,3,3,2,3,3,4,2,4,2,3,1,2,2,2,2,2,1,3
GHRLOS_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,4,3,2,1,3,2,3,2,5,2,3,3,2,3,3,3,2,5,2,2,2,2,2,3,2,2,2,3
SNAR-A1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,3,4,2,2,3,2,5,2,3,1,2,3,4,1,3,2,2,2,3,2,2,1,3
SNAR-A2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,3,4,2,2,3,2,5,2,3,1,2,3,4,1,3,2,2,2,3,2,2,1,3
SNAR-A12_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,3,4,2,2,3,2,5,2,3,1,2,3,4,1,3,2,2,2,3,2,2,1,3
MINAR2_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,4,1,2,3,4,3,2,4,2,3,2,3,3,4,4,2,3,2,2,2,5,2,2,2,2,2,3,2,2,2,3
SLCO4A1-AS1_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,3,3,7,2,2,4,5,3,3,4,5,3,3,4,2,4,6,2,4,2,3,2,7,3,3,2,2,2,4,2,3,2,3
C8orf88_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,2,2,4,2,3,3,2,5,5,3,3,2,5,3,2,4,2,2,2,6,2,2,2,2,2,4,2,3,2,3
DPPA2P3_CopyNum,cat,Molecular,Copy Number,5,1,2,5,2,3,2,5,2,2,3,4,3,3,3,3,4,3,5,3,3,5,2,3,2,2,2,6,3,2,2,2,2,4,2,2,3,2
WWTR1-AS1_CopyNum,cat,Molecular,Copy Number,7,1,2,5,2,2,3,5,2,2,3,4,3,2,3,3,6,3,4,3,3,5,2,3,2,2,2,5,2,2,2,2,2,4,2,2,3,3
PLCE1-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,3,2,2,4,2,1,2,2,3,2,3,2,3,4,2,4,1,3,1,4,2,2,3,1,3,4,3,2,1,3
FAM229A_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,2,3,4,2,3,2,2,2,3,1,2,2,2,2,3,2,2,1,5
JAZF1-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,4,2,2,5,4,5,2,3,2,2,3,4,1,2,2,1,2,4,2,3,2,3
ST8SIA6-AS1_CopyNum,cat,Molecular,Copy Number,2,2,2,3,2,1,3,4,2,1,2,4,2,4,3,3,2,2,2,3,4,4,2,4,2,2,1,3,2,2,2,2,3,4,3,2,1,3
STAU2-AS1_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,2,2,4,2,3,2,2,5,5,3,3,2,4,3,2,4,2,3,2,6,2,2,2,2,2,4,2,3,2,3
FHL1P1_CopyNum,cat,Molecular,Copy Number,6,1,2,5,2,3,3,5,2,2,3,4,3,4,3,3,4,3,7,3,5,5,2,3,2,2,2,6,4,3,2,3,2,4,2,2,3,3
UST-AS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,2,3,2,1,1,3,3,2,2,3,3,2,3,1,3,2,2,1,4,1,2,2,2,2,3,2,2,3,5
TMPO-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,3,2,2,3,2,2,2,3,2,3,2,3,2,2,5,2,4,2,3,2,3,1,3,2,2,2,3,2,2,1,3
LINC02731_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
ZNF667-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,3,3,2,2,2,4,3,4,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
HTR5A-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,6,3,3,2,4,4,2,4,4,2,1,3,4,3,3,2,3,2,3,1,4,2,2,2,1,2,4,2,3,1,4
DNM1P35_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,4,2,2,3,3,2,2,2,2,2,3,2,2,2,4
DLG5-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,7,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
TRAPPC3L_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,1,3,4,1,2,3,2,1,1,3,3,2,2,3,3,2,3,1,3,2,2,1,4,1,2,2,2,2,3,2,2,2,4
LINC00696_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,2,2,2,1,2,2,2,2,4,3,3,3,2,3,2,3,1,3,1,2,1,2,2,3,2,2,1,3
FAM225B_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,2,3,2,2,2,2,2,4,2,2,3,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,4
ZNF606-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,3,3,2,2,2,4,3,4,2,5,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,3,3
SCP2D1-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,6,1,2,4,3,3,2,4,2,3,1,4,2,2,4,2,4,2,2,1,5,2,2,2,2,2,4,2,3,2,3
ASTN2-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,2,3,2,2,2,2,2,4,2,2,3,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,4
NEBL-AS1_CopyNum,cat,Molecular,Copy Number,2,2,2,3,2,1,3,4,2,1,2,4,2,2,3,3,2,2,2,3,4,4,2,4,2,2,1,4,2,2,2,2,3,4,3,2,1,3
KIAA1671-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,3,2,2,2,2,3,2,2,1,4
LINC02347_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,3,1,2,3,3,2,1,3,2,3,2,3,2,2,5,2,4,2,3,2,3,2,3,2,2,2,2,2,2,1,3
RANBP3-DT_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,3,1,4,1,1,2,3,2,3,2,3,1,3
TEKTIP1_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,4,1,2,2,2,2,3,2,3,1,3
SLC8A1-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,2,4,2,2,2,2,3,2,3,3,3,2,3,3,3,6,2,4,2,2,2,4,2,3,2,2,2,3,2,2,2,3
ACVR2B-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,3,3,2,1,2,3,2,1,2,2,2,2,2,3,4,3,2,3,2,3,1,4,1,2,2,1,2,3,2,2,1,3
HPN-AS1_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,7,2,3,4,4,2,2,4,4,4,2,6,3,5,5,2,3,2,2,3,4,2,4,1,2,2,3,2,3,3,3
LINC01531_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,7,2,3,4,5,2,2,4,4,4,2,6,3,4,5,2,3,2,2,3,4,2,4,2,2,2,3,2,3,3,3
LINC02346_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,3,2,2,2,2,2,3,2,2,1,2
OST4_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,2,2,3,2,3,2,3,2,3,3,3,5,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
RBPMS-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,1,1,4,2,3,2,2,2,2,2,2,2,2,3,2,4,1,2,1,4,1,2,1,2,2,2,2,3,1,2
ERCC6L2-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,2,3,2,2,2,4
LINC01349_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,2,4,2,3,2,6,2,4,2,2,2,2,2,4,2,2,2,4
SRRM2-AS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,6,3,2,4,2,4,2,3,2,4,1,2,1,2,2,3,2,2,2,3
GPR158-AS1_CopyNum,cat,Molecular,Copy Number,2,2,2,2,2,1,3,4,2,4,2,4,2,2,3,4,2,2,1,3,4,4,2,4,2,2,1,4,2,2,2,2,3,4,3,2,1,3
LINC01003_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,6,3,3,2,4,4,2,4,4,2,1,3,4,5,3,2,3,2,3,1,4,1,2,2,1,2,4,2,3,1,4
VPS9D1-AS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,1,3,5,2,3,1,2,2,3,2,3,3,2,2,2,4,1,3,2,3,1,2,2,2,2,4,2,2,2,3
FAM66B_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,3,3,1,1,4,2,3,2,2,1,2,2,2,2,2,3,2,4,1,2,1,4,2,2,1,2,2,2,2,3,1,2
ZBTB42_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,3,4,2,2,4,2,3,2,4,1,3,3,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
LINC01310_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,3,1,1,4,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,3
MAPT-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,4,2,2,4,4,2,3,2,3,2,2,5,2,4,2,3,2,5,2,4,2,2,2,3,2,2,1,4
PCBP3-AS1_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,1,2,4,1,2,2,2,2,2,3,3,3,2,2,3,4,4,2,3,2,2,1,3,2,2,2,2,2,3,2,2,1,5
BCAR3-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,4,4,2,3,2,4,2,4,2,2,2,1,2,4,2,2,2,4
CCNYL4_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,1,3,4,2,2,2,4,2,2,3,3,3,2,3,3,4,4,2,4,2,3,1,5,2,2,2,2,3,4,3,2,1,2
LINC03062_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,1,2,2,3,1,2,2,2,2,3,2,2,2,4
KTN1-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,4,5,1,2,3,1,2,2,4,2,3,2,3,2,3,5,2,6,2,3,2,4,1,2,2,2,2,3,2,2,1,3
SIGLEC10-AS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,3,3,2,2,2,4,2,4,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
KHDC1L_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,2,2,2,4,1,1,3,3,2,2,3,3,3,3,2,3,2,4,1,4,2,2,2,2,2,3,2,2,2,3
THAP3P1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,6,2,2,4,4,3,2,3,4,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
MATN1-AS1_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,3,5,1,2,4,4,4,2,3,4,3,2,2,2,3,4,2,3,2,2,2,3,1,2,2,2,2,3,2,2,1,5
SLC39A12-AS1_CopyNum,cat,Molecular,Copy Number,2,2,2,3,2,1,3,4,2,1,2,4,2,4,3,3,2,2,2,3,4,4,2,4,2,2,1,3,2,2,2,2,3,4,3,2,1,3
DEFB131B_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,1,5,3,2,3,3,3,3,3,3,2,2,5,3,3,4,2,4,2,3,2,3,2,2,2,2,2,7,2,2,2,3
SMIM27_CopyNum,cat,Molecular,Copy Number,4,1,1,3,2,2,2,3,1,1,2,3,2,1,4,2,3,2,4,2,2,3,2,3,2,2,1,3,1,2,2,1,2,3,2,2,2,3
LINC01160_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
KPLCE_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,4,3,3,2,2,2,6,2,2,2,2,2,4,3,4,2,4
LINC02291_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,1,2,2,2,2,4,2,3,2,4,2,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
NRADDP_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,3,2,1,2,2,2,1,2,2,3,2,2,3,2,3,2,3,2,3,1,3,1,2,1,1,2,3,2,2,1,3
GABPB1-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2
FAM106C_CopyNum,cat,Molecular,Copy Number,6,1,2,3,2,1,3,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,2,1,3,1,1,2,1,2,3,2,2,1,3
MSTO2P_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,3,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,4,3,3,2,2,2,7,1,2,2,2,2,4,3,4,2,4
RPL19P12_CopyNum,cat,Molecular,Copy Number,3,1,1,1,2,1,2,6,2,3,3,4,4,2,4,4,2,1,3,4,6,3,2,3,2,1,1,4,2,1,2,1,2,3,2,3,2,3
DDC-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,5,2,1,3,2,4,2,4,2,4,2,2,5,4,5,2,3,2,2,3,4,2,2,2,1,2,4,2,3,2,3
DPY19L1P1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,4,2,2,5,4,5,2,3,2,2,3,4,3,2,2,1,2,4,2,3,2,3
MKRN2OS_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,3,3,2,1,7,2,2,1,3,2,2,2,5,2,3,3,2,3,3,3,2,7,2,2,2,2,2,3,2,2,2,3
ZNF37BP_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,1,3,4,2,2,2,4,2,2,2,2,3,2,3,2,4,4,2,4,2,3,1,5,2,2,3,2,3,4,3,2,1,3
SOD2-OT1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,2,2,3,2,1,1,3,3,2,2,3,3,2,3,1,3,2,2,1,4,2,2,2,2,2,3,2,2,2,5
LINC02035_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,2,3,4,2,2,3,4,3,2,3,3,4,2,4,3,4,5,2,3,2,3,2,5,3,2,2,2,2,4,2,2,2,3
FAM47E_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,2,3,1,2,2,2,2,2,2,2,1,3
LINC00462_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,3,2,3,2,3,1,3,2,2,2,2,2,2,2,3
PLPPR5-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,4,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
OR2W1-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,3,2,2,3,3,3,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
TCF24_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,2,2,2,4,2,3,2,2,4,5,3,2,3,4,3,2,4,2,3,2,6,3,2,2,2,2,4,2,3,2,3
ARRDC3-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,3,1,2,2,4,3,2,4,2,3,2,3,2,2,4,2,3,2,3,2,3,2,2,2,2,2,4,2,2,2,3
STPG3-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,4,3,3,2,2,2,2,3,2,2,2,3,2,3,1,2,2,2,2,4,2,2,2,4
LINC01126_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,2,4,2,2,2,2,3,2,3,3,3,2,3,3,4,6,2,4,2,2,2,4,4,3,2,2,2,3,2,2,2,3
CCDC152_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,5,4,2,2,3,4,3,2,4,5,2,2,4,5,3,4,2,3,2,3,2,5,2,2,3,2,2,4,2,2,2,3
SLC25A21-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,5,5,1,2,3,2,2,3,4,2,3,2,3,2,3,5,2,4,2,3,2,4,1,2,2,2,2,3,2,2,1,3
IRAG1-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,2,1,1,2,3,2,1,3,2,3,2,5,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
ZNF737_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,2,1,2,6,2,2,2,2,3,2,2,2,4,5,2,3,2,2,1,4,2,2,2,2,2,3,2,3,1,3
PCOLCE-AS1_CopyNum,cat,Molecular,Copy Number,3,1,1,2,2,1,2,6,2,3,3,4,4,2,4,4,2,1,3,5,6,3,2,3,2,2,1,4,2,1,2,1,2,3,2,3,2,3
