"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-3P-A9WA","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994","TCGA-59-A5PD","TCGA-5X-AA5U","TCGA-OY-A56P","TCGA-OY-A56Q","TCGA-WR-A838"
"C2orf44_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"FKBP1B_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"SF3B6_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"TP53I3_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"PFN4_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"FAM228B_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"FAM228A_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,1,-1,1,1,1,0,-1,1,1,1,1,1,1
"ITSN2_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,1,-1,1,1,1,0,-1,1,1,1,1,1,1
"NCOA1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,1,-1,1,1,1,0,-1,1,1,1,1,1,1
"PTRHD1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"CENPO_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"ADCY3_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"DNAJC27_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,0,1,1,1,1
"DNAJC27-AS1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,0,1,1,1,1
"EFR3B_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,0,1,1,1,1
"POMC_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,0,1,1,1,1
"DNMT3A_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,2,1,0,0,-1,1,0,1,1,1,1
"MIR1301_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,2,1,0,0,-1,1,0,1,1,1,1
"DTNB_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,1,-1,1,1,1,0,-1,1,0,1,1,1,1
"ASXL2_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-1,1,1,1,0,-1,1,0,1,1,1,1
"KIF3C_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,0,1,1,1,1
"RAB10_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"GAREML_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"HADHA_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"HADHB_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"GPR113_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"EPT1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"DRC1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"OTOF_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"C2orf70_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"CIB4_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"KCNK3_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,2,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"SLC35F6_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"CENPA_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"DPYSL5_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"MAPRE3_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"TMEM214_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"AGBL5-AS1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"AGBL5_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"OST4_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"EMILIN1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"KHK_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"CGREF1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"ABHD1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"PREB_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"C2orf53_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"TCF23_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"SLC5A6_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"ATRAID_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"CAD_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"SLC30A3_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"DNAJC5G_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"TRIM54_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"MPV17_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"UCN_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"GTF3C2_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"GTF3C2-AS1_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"EIF2B4_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
"SNX17_CNA","cat","Molecular","Copy Number Alterations",1,0,0,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1,1,1,1,0,-1,1,1,1,1,1,1
